"RecNo","Name","Data_Time","Value","Type","Equsid","Energysid","Expertsid","compsid","posisid","buildingsid","Load_Time","areaenergysid"
"1035833008","JF_2ATC_SC701112_EC","1/5/2018 03:00:00","0","1","150300000112","32",,,"4000","1503","1/5/2018 03:34:05",
"1035833352","JF_2AES_SC100478_EC","1/5/2018 03:00:00","0","1","150500000078","32",,,"6000","1505","1/5/2018 03:34:11",
"1035833355","JF_2AES_SC100481_EC","1/5/2018 03:00:00","67.2","1","150500000081","32",,,"6000","1505","1/5/2018 03:34:11",
"1035848569","JF_2ATC_SC701109_EC","1/5/2018 03:30:00","0","1","150300000109","32",,,"4000","1503","1/5/2018 04:04:01",
"1035848570","JF_2ATC_SC701110_EC","1/5/2018 03:30:00","0","1","150300000110","32",,,"4000","1503","1/5/2018 04:04:01",
"1035848571","JF_2ATC_SC701111_EC","1/5/2018 03:30:00","0","1","150300000111","32",,,"4000","1503","1/5/2018 04:04:01",
"1035848572","JF_2ATC_SC701112_EC","1/5/2018 03:30:00","0","1","150300000112","32",,,"4000","1503","1/5/2018 04:04:01",
"1035848916","JF_2AES_SC100478_EC","1/5/2018 03:30:00","0","1","150500000078","32",,,"6000","1505","1/5/2018 04:04:07",
"1035848919","JF_2AES_SC100481_EC","1/5/2018 03:30:00","66.5","1","150500000081","32",,,"6000","1505","1/5/2018 04:04:07",
"1035864133","JF_2ATC_SC701109_EC","1/5/2018 04:00:00","24.064","1","150300000109","32",,,"4000","1503","1/5/2018 04:34:10",
"1035864134","JF_2ATC_SC701110_EC","1/5/2018 04:00:00","0","1","150300000110","32",,,"4000","1503","1/5/2018 04:34:10",
"1035864135","JF_2ATC_SC701111_EC","1/5/2018 04:00:00","0","1","150300000111","32",,,"4000","1503","1/5/2018 04:34:10",
"1035864136","JF_2ATC_SC701112_EC","1/5/2018 04:00:00","0","1","150300000112","32",,,"4000","1503","1/5/2018 04:34:10",
"1035864480","JF_2AES_SC100478_EC","1/5/2018 04:00:00","0","1","150500000078","32",,,"6000","1505","1/5/2018 04:34:15",
"1035864483","JF_2AES_SC100481_EC","1/5/2018 04:00:00","33.3","1","150500000081","32",,,"6000","1505","1/5/2018 04:34:15",
"1035879697","JF_2ATC_SC701109_EC","1/5/2018 04:30:00","25.088","1","150300000109","32",,,"4000","1503","1/5/2018 05:03:52",
"1035879698","JF_2ATC_SC701110_EC","1/5/2018 04:30:00","0","1","150300000110","32",,,"4000","1503","1/5/2018 05:03:52",
"1035879699","JF_2ATC_SC701111_EC","1/5/2018 04:30:00","0","1","150300000111","32",,,"4000","1503","1/5/2018 05:03:52",
"1035879700","JF_2ATC_SC701112_EC","1/5/2018 04:30:00","0","1","150300000112","32",,,"4000","1503","1/5/2018 05:03:52",
"1035880044","JF_2AES_SC100478_EC","1/5/2018 04:30:00","0","1","150500000078","32",,,"6000","1505","1/5/2018 05:03:58",
"1035880047","JF_2AES_SC100481_EC","1/5/2018 04:30:00","37.2","1","150500000081","32",,,"6000","1505","1/5/2018 05:03:58",
"1035895261","JF_2ATC_SC701109_EC","1/5/2018 05:00:00","25.6","1","150300000109","32",,,"4000","1503","1/5/2018 05:34:06",
"1035895262","JF_2ATC_SC701110_EC","1/5/2018 05:00:00","0","1","150300000110","32",,,"4000","1503","1/5/2018 05:34:06",
"1035895263","JF_2ATC_SC701111_EC","1/5/2018 05:00:00","0","1","150300000111","32",,,"4000","1503","1/5/2018 05:34:06",
"1035895264","JF_2ATC_SC701112_EC","1/5/2018 05:00:00","0","1","150300000112","32",,,"4000","1503","1/5/2018 05:34:06",
"1035895608","JF_2AES_SC100478_EC","1/5/2018 05:00:00","0","1","150500000078","32",,,"6000","1505","1/5/2018 05:34:12",
"1035895611","JF_2AES_SC100481_EC","1/5/2018 05:00:00","15.4","1","150500000081","32",,,"6000","1505","1/5/2018 05:34:12",
"1035910825","JF_2ATC_SC701109_EC","1/5/2018 05:30:00","0","1","150300000109","32",,,"4000","1503","1/5/2018 06:04:40",
"1035910826","JF_2ATC_SC701110_EC","1/5/2018 05:30:00","0","1","150300000110","32",,,"4000","1503","1/5/2018 06:04:40",
"1035910827","JF_2ATC_SC701111_EC","1/5/2018 05:30:00","0","1","150300000111","32",,,"4000","1503","1/5/2018 06:04:40",
"1035910828","JF_2ATC_SC701112_EC","1/5/2018 05:30:00","0","1","150300000112","32",,,"4000","1503","1/5/2018 06:04:40",
"1035911172","JF_2AES_SC100478_EC","1/5/2018 05:30:00","0","1","150500000078","32",,,"6000","1505","1/5/2018 06:04:46",
"1035911175","JF_2AES_SC100481_EC","1/5/2018 05:30:00","59.2","1","150500000081","32",,,"6000","1505","1/5/2018 06:04:46",
"1035926389","JF_2ATC_SC701109_EC","1/5/2018 06:00:00","11.264","1","150300000109","32",,,"4000","1503","1/5/2018 06:33:32",
"1035926390","JF_2ATC_SC701110_EC","1/5/2018 06:00:00","4","1","150300000110","32",,,"4000","1503","1/5/2018 06:33:32",
"1035926391","JF_2ATC_SC701111_EC","1/5/2018 06:00:00","3","1","150300000111","32",,,"4000","1503","1/5/2018 06:33:32",
"1035926392","JF_2ATC_SC701112_EC","1/5/2018 06:00:00","2.5","1","150300000112","32",,,"4000","1503","1/5/2018 06:33:32",
"1035926736","JF_2AES_SC100478_EC","1/5/2018 06:00:00","0","1","150500000078","32",,,"6000","1505","1/5/2018 06:33:37",
"1035926739","JF_2AES_SC100481_EC","1/5/2018 06:00:00","20.5","1","150500000081","32",,,"6000","1505","1/5/2018 06:33:37",
"1035941953","JF_2ATC_SC701109_EC","1/5/2018 06:30:00","5.632","1","150300000109","32",,,"4000","1503","1/5/2018 07:04:16",
