Year,Month,Day,Value,Value1,Value2,Value3,dayOfWeek,isWorkday,isHoliday,Season,RRR,File
2016,12,12,11148.66,994.56,4,10150.1,1,1,0,4,0,201612.txt
2016,12,13,12815.588,2617.088,68,10130.5,2,1,0,4,0,201612.txt
2016,12,14,15521.12,4581.12,228,10712,3,1,0,4,0,201612.txt
2016,12,15,21479.324,10420.224,184,10875.1,4,1,0,4,0,201612.txt
2016,12,16,9461.5,0,174,9287.5,5,1,0,4,0,201612.txt
2016,12,17,7031.064,440.064,161,6430,6,0,0,4,0,201612.txt
2016,12,18,6506.804,149.504,176,6181.3,7,0,0,4,0,201612.txt
2016,12,19,9449.768,0.768,197,9252,1,1,0,4,0,201612.txt
2016,12,20,10312.4,0,125.5,10186.9,2,1,0,4,0,201612.txt
2016,12,21,10134.1,0,188.5,9945.6,3,1,0,4,0,201612.txt
2016,12,22,35680.172,19855.872,469.5,15354.8,4,1,0,4,0,201612.txt
2016,12,23,11432.668,4045.568,477.5,6909.6,5,1,0,4,0,201612.txt
2016,12,24,6225.84,93.44,369,5763.4,6,0,0,4,0,201612.txt
2016,12,25,6272,0,75.5,6196.5,7,0,0,4,0,201612.txt
2016,12,26,9376.136,3310.336,238,5827.8,1,1,0,4,0,201612.txt
2016,12,27,9347.608,2347.008,513,6487.6,2,1,0,4,0,201612.txt
2016,12,28,19563.184,10384.384,505,8673.8,3,1,0,4,0,201612.txt
2016,12,29,10483.408,3044.608,487.5,6951.3,4,1,0,4,0,201612.txt
2016,12,30,8560.34,55.04,241.5,8263.8,5,1,0,4,0,201612.txt
2016,12,31,5986.16,8.96,0,5977.2,6,0,1,4,0,201612.txt
2017,1,1,6056.8,0,0,6056.8,7,0,1,4,0,201701.txt
2017,1,2,7677.736,1511.936,0,6165.8,1,1,1,4,0,201701.txt
2017,1,3,9382.42,197.12,0,9185.3,2,1,0,4,0,201701.txt
2017,1,4,10663.092,65.792,22,10575.3,3,1,0,4,0,201701.txt
2017,1,5,10021.3,0,144.5,9876.8,4,1,0,4,0,201701.txt
2017,1,6,11333.7,0,312.5,11021.2,5,1,0,4,0,201701.txt
2017,1,7,6270.456,256.256,91.5,5922.7,6,0,0,4,0.2,201701.txt
2017,1,8,13799.948,6626.048,495.5,6678.4,7,0,0,4,0,201701.txt
2017,1,9,24716.088,13279.488,627.5,10809.1,1,1,0,4,0,201701.txt
2017,1,10,18160.212,9171.712,484,8504.5,2,1,0,4,0,201701.txt
2017,1,11,10407.184,1040.384,520,8846.8,3,1,0,4,0,201701.txt
2017,1,12,16437.908,4907.008,442.5,11088.4,4,1,0,4,0,201701.txt
2017,1,13,32167.264,19902.464,307.5,11957.3,5,1,0,4,0,201701.txt
2017,1,14,9382.856,4422.656,692.5,4267.7,6,0,0,4,0,201701.txt
2017,1,15,6918.64,208.64,424,6286,7,0,0,4,0,201701.txt
2017,1,16,10981.036,20.736,233,10727.3,1,1,0,4,0,201701.txt
2017,1,17,11445.036,142.336,301,11001.7,2,1,0,4,0,201701.txt
2017,1,18,10952.6,1900.8,475.5,8576.3,3,1,0,4,0,201701.txt
2017,1,19,37508.016,19977.216,626,16904.8,4,1,0,4,0,201701.txt
2017,1,20,10601.224,2701.824,678,7221.4,5,1,0,4,0,201701.txt
2017,1,21,6037.1,0,0,6037.1,6,0,0,4,0,201701.txt
2017,1,22,7267.82,139.52,0,7128.3,7,0,0,4,0,201701.txt
2017,1,23,5520.908,171.008,0,5349.9,1,1,0,4,0,201701.txt
2017,1,24,3337.712,19.712,0,3318,2,1,0,4,0,201701.txt
2017,1,25,3290.5,0,0,3290.5,3,1,0,4,0,201701.txt
2017,1,26,22395.388,11385.088,0,11010.3,4,1,0,4,0,201701.txt
2017,1,27,11846.056,6425.856,0,5420.2,5,1,1,4,0,201701.txt
2017,1,28,3272.868,135.168,0,3137.7,6,0,1,4,0,201701.txt
2017,1,29,48466.22,25656.32,0,22809.9,7,0,1,4,0,201701.txt
2017,1,30,8691.272,5046.272,0,3645,1,1,1,4,0,201701.txt
2017,1,31,6491.624,3162.624,0,3329,2,1,1,4,0,201701.txt
2017,2,1,15106.844,8018.944,0,7087.9,3,1,1,4,0,201702.txt
2017,2,2,3324.188,210.688,0,3113.5,4,1,1,4,0,201702.txt
2017,2,3,7850.94,215.04,485,7150.9,5,1,0,4,0,201702.txt
2017,2,4,11844.92,1400.32,490.5,9954.1,6,0,0,4,0,201702.txt
2017,2,5,16884.924,9153.024,1049,6682.9,7,0,0,4,0,201702.txt
2017,2,6,15467.54,5520.64,781.5,9165.4,1,1,0,4,0,201702.txt
2017,2,7,9281.272,86.272,404.5,8790.5,2,1,0,4,0,201702.txt
2017,2,8,39346.4,20044.8,944,18357.6,3,1,0,4,0,201702.txt
2017,2,9,49710.052,27210.752,1126,21373.3,4,1,0,4,0,201702.txt
2017,2,10,45876.3,23897.6,1153.5,20825.2,5,1,0,4,0,201702.txt
2017,2,11,5963.972,675.072,1070,4218.9,6,0,0,4,0,201702.txt
2017,2,12,5645.104,667.904,949.5,4027.7,7,0,0,4,0,201702.txt
2017,2,13,12692.56,3637.76,971,8083.8,1,1,0,4,0,201702.txt
2017,2,14,10811.408,567.808,539.5,9704.1,2,1,0,4,0,201702.txt
2017,2,15,9396.608,926.208,669.5,7800.9,3,1,0,4,0,201702.txt
2017,2,16,36730.348,21179.648,250.5,15300.2,4,1,0,4,0,201702.txt
2017,2,17,15172.092,6280.192,164,8727.9,5,1,0,4,0,201702.txt
2017,2,18,7393.988,2905.088,136,4352.9,6,0,0,4,0,201702.txt
2017,2,19,35390.652,18103.552,686,16601.1,7,0,0,4,0,201702.txt
2017,2,20,11438.152,3409.152,906,7123,1,1,0,4,0,201702.txt
2017,2,21,10585.228,1872.128,165,8548.1,2,1,0,4,4,201702.txt
2017,2,22,20393.916,6671.616,373,13349.3,3,1,0,4,4,201702.txt
2017,2,23,14050.956,5165.056,833,8052.9,4,1,0,4,0,201702.txt
2017,2,24,12875.112,2509.312,1274,9091.8,5,1,0,4,0,201702.txt
2017,2,25,14134.748,7637.248,1512.5,4985,6,0,0,4,0,201702.txt
2017,2,26,9349.944,3993.344,1418.5,3938.1,7,0,0,4,0,201702.txt
2017,2,27,11891.248,1883.648,1229,8778.6,1,1,0,4,0,201702.txt
2017,2,28,16451.888,8447.488,1355,6649.4,2,1,0,4,0,201702.txt
2017,3,1,53215.14,27056.64,1706,24452.5,3,1,0,1,0,201703.txt
2017,3,2,16987.58,7982.08,1643,7362.5,4,1,0,1,0,201703.txt
2017,3,3,14012.576,6117.376,1502,6393.2,5,1,0,1,0,201703.txt
2017,3,4,5768.86,712.96,1405,3650.9,6,0,0,1,0,201703.txt
2017,3,5,21599.488,10572.288,1466.5,9560.7,7,0,0,1,0,201703.txt
2017,3,6,25667.712,10618.112,1379.5,13670.1,1,1,0,1,0,201703.txt
2017,3,7,26049.456,10925.056,1905.5,13218.9,2,1,0,1,0,201703.txt
2017,3,8,8585.9,0,1841,6744.9,3,1,0,1,0,201703.txt
2017,3,9,9464.96,1052.16,377.5,8035.3,4,1,0,1,0,201703.txt
2017,3,10,14396.828,1340.928,740,12315.9,5,1,0,1,0,201703.txt
2017,3,11,14343.216,6684.416,425,7233.8,6,0,0,1,0,201703.txt
2017,3,12,25243.068,13075.968,766,11401.1,7,0,0,1,0,201703.txt
2017,3,13,11800.568,2599.168,893.5,8307.9,1,1,0,1,0,201703.txt
2017,3,14,9554.252,477.952,0,9076.3,2,1,0,1,0,201703.txt
2017,3,15,10133.864,152.064,0,9981.8,3,1,0,1,0,201703.txt
2017,3,16,11830.164,2123.264,0,9706.9,4,1,0,1,0,201703.txt
2017,3,17,9853.08,1985.28,0,7867.8,5,1,0,1,0,201703.txt
2017,3,18,5729.368,1792.768,0,3936.6,6,0,0,1,0,201703.txt
2017,3,19,5094.392,1332.992,0,3761.4,7,0,0,1,0,201703.txt
2017,3,20,7105.172,374.272,0,6730.9,1,1,0,1,0.3,201703.txt
2017,3,21,6908.1,1792,0,5116.1,2,1,0,1,0,201703.txt
2017,3,22,8401.22,600.32,0,7800.9,3,1,0,1,0,201703.txt
2017,3,23,9812.984,2416.384,0,7396.6,4,1,0,1,3.1,201703.txt
2017,3,24,8424.8,0,0,8424.8,5,1,0,1,8,201703.txt
2017,3,25,13074.428,5616.128,0,7458.3,6,0,0,1,0,201703.txt
2017,3,26,29488.164,16619.264,0,12868.9,7,0,0,1,0,201703.txt
2017,3,27,9428.684,3574.784,0,5853.9,1,1,0,1,0,201703.txt
2017,3,28,8451.496,4068.096,0,4383.4,2,1,0,1,0,201703.txt
2017,3,29,10507.756,3155.456,0,7352.3,3,1,0,1,0,201703.txt
2017,3,30,13023.708,5643.008,0,7380.7,4,1,0,1,0,201703.txt
2017,3,31,14168.764,5796.864,0,8371.9,5,1,0,1,0,201703.txt
2017,4,1,13539.164,5457.664,0,8081.5,6,0,0,1,0,201704.txt
2017,4,2,4339.872,1993.472,0,2346.4,7,0,1,1,0,201704.txt
2017,4,3,8575.488,4345.088,0,4230.4,1,1,1,1,0,201704.txt
2017,4,4,4695.98,1774.08,0,2921.9,2,1,1,1,0,201704.txt
2017,4,5,8732.796,2448.896,0,6283.9,3,1,0,1,0,201704.txt
2017,4,6,15332.18,3662.08,52,11618.1,4,1,0,1,0,201704.txt
2017,4,7,11939.432,1720.832,0,10218.6,5,1,0,1,0,201704.txt
2017,4,8,7525.328,3638.528,0,3886.8,6,0,0,1,0,201704.txt
2017,4,9,4917.14,2071.04,0,2846.1,7,0,0,1,0,201704.txt
2017,4,10,9744.804,3298.304,0,6446.5,1,1,0,1,0,201704.txt
2017,4,11,23371.036,11310.336,32,12028.7,2,1,0,1,0,201704.txt
2017,4,12,16182.076,4568.576,140,11473.5,3,1,0,1,0,201704.txt
2017,4,13,9352.1,921.6,8,8422.5,4,1,0,1,0,201704.txt
2017,4,14,12898.14,4938.24,84,7875.9,5,1,0,1,0,201704.txt
2017,4,15,4838.368,1792.768,84,2961.6,6,0,0,1,0,201704.txt
2017,4,16,5797.98,2113.28,20,3664.7,7,0,0,1,0,201704.txt
2017,4,17,17990.212,6528.512,72,11389.7,1,1,0,1,0,201704.txt
2017,4,18,40059.784,21430.784,1716,16913,2,1,0,1,0,201704.txt
2017,4,19,9457.728,2147.328,471.5,6838.9,3,1,0,1,0,201704.txt
2017,4,20,11880.16,3471.36,1413.5,6995.3,4,1,0,1,0,201704.txt
2017,4,21,16449.612,7629.312,1870,6950.3,5,1,0,1,0,201704.txt
2017,4,22,41457.22,20523.52,1857,19076.7,6,0,0,1,0,201704.txt
2017,4,23,17776.824,8519.424,1941.5,7315.9,7,0,0,1,0,201704.txt
2017,4,24,38468.852,19940.352,1401.5,17127,1,1,0,1,0,201704.txt
2017,4,25,15969.46,6184.96,1361,8423.5,2,1,0,1,0,201704.txt
2017,4,26,21754.08,11790.08,2000,7964,3,1,0,1,0,201704.txt
2017,4,27,21412.664,11659.264,1695,8058.4,4,1,0,1,0,201704.txt
2017,4,28,13861.608,6622.208,1930,5309.4,5,1,0,1,0,201704.txt
2017,4,29,19473.808,8875.008,1916.5,8682.3,6,0,1,1,0,201704.txt
2017,4,30,3620.6,0,1728,1892.6,7,0,1,1,0,201704.txt
2017,5,1,3838.3,0,1608,2230.3,1,1,1,1,0,201705.txt
2017,5,2,8889.2,0,1505,7384.2,2,1,0,1,0,201705.txt
2017,5,3,12733.52,3025.92,905,8802.6,3,1,0,1,0,201705.txt
2017,5,4,16838.668,5818.368,1539.5,9480.8,4,1,0,1,0.4,201705.txt
2017,5,5,44727.116,23145.216,1959,19622.9,5,1,0,1,0,201705.txt
2017,5,6,27479.58,13223.68,2093.5,12162.4,6,0,0,1,0,201705.txt
2017,5,7,11545.312,5626.112,1995,3924.2,7,0,0,1,0,201705.txt
2017,5,8,10968.3,2931.2,1451.5,6585.6,1,1,0,1,0,201705.txt
2017,5,9,15498.86,6869.76,1885.5,6743.6,2,1,0,1,0,201705.txt
2017,5,10,13883.692,4833.792,1931,7118.9,3,1,0,1,0,201705.txt
2017,5,11,30065.028,12572.928,2024,15468.1,4,1,0,1,0,201705.txt
2017,5,12,25384.408,12164.608,1920,11299.8,5,1,0,1,0,201705.txt
2017,5,13,28400.436,13031.936,1585,13783.5,6,0,0,1,0,201705.txt
2017,5,14,4576.9,1612.8,1689.5,1274.6,7,0,0,1,0,201705.txt
2017,5,15,13067.424,4250.624,1224.5,7592.3,1,1,0,1,0,201705.txt
2017,5,16,13606.148,5166.848,1953,6486.3,2,1,0,1,0,201705.txt
2017,5,17,11230.072,783.872,1873.5,8572.7,3,1,0,1,0,201705.txt
2017,5,18,12880.324,2650.624,1799,8430.7,4,1,0,1,0,201705.txt
2017,5,19,16313.796,6474.496,1728,8111.3,5,1,0,1,0,201705.txt
2017,5,20,8785.108,2084.608,1773.5,4927,6,0,0,1,0.7,201705.txt
2017,5,21,13765.904,6421.504,1712.5,5631.9,7,0,0,1,0,201705.txt
2017,5,22,10252.848,3496.448,323.5,6432.9,1,1,0,1,29,201705.txt
2017,5,23,10107.968,2253.568,2842,5012.4,2,1,0,1,0,201705.txt
2017,5,24,17469.076,5022.976,1371.5,11074.6,3,1,0,1,0,201705.txt
2017,5,25,18641.116,8463.616,2674.5,7503,4,1,0,1,0,201705.txt
2017,5,26,12812.072,1462.272,2717,8632.8,5,1,0,1,0,201705.txt
2017,5,27,12601.184,2889.984,2536.5,7174.7,6,0,0,1,0,201705.txt
2017,5,28,13364.136,4910.336,2288.5,6165.3,7,0,1,1,0,201705.txt
2017,5,29,20860.02,9829.12,1571,9459.9,1,1,1,1,0,201705.txt
2017,5,30,5145.52,357.12,1713,3075.4,2,1,1,1,1.1,201705.txt
2017,5,31,23558.688,9369.088,2509.5,11680.1,3,1,0,1,0,201705.txt
2017,6,1,15310.252,4221.952,2658.5,8429.8,4,1,0,2,0,201706.txt
2017,6,2,20113.52,9752.32,1633,8728.2,5,1,0,2,0,201706.txt
2017,6,3,9113.848,1602.048,0,7511.8,6,0,0,2,0,201706.txt
2017,6,4,6188.512,2208.512,0,3980,7,0,0,2,0,201706.txt
2017,6,5,13987.46,3471.36,52,10464.1,1,1,0,2,0,201706.txt
2017,6,6,11231.692,1038.592,729.5,9463.6,2,1,0,2,3.4,201706.txt
2017,6,7,11822.096,2154.496,2540.5,7127.1,3,1,0,2,0,201706.txt
2017,6,8,15139.176,2661.376,1591.5,10886.3,4,1,0,2,0.2,201706.txt
2017,6,9,18732.584,6569.984,2039,10123.6,5,1,0,2,0,201706.txt
2017,6,10,9694.796,1476.096,2343,5875.7,6,0,0,2,0,201706.txt
2017,6,11,6835.04,1546.24,2150,3138.8,7,0,0,2,0.6,201706.txt
2017,6,12,18064.284,8521.984,1298,8244.3,1,1,0,2,0,201706.txt
2017,6,13,11154.86,412.16,1384,9358.7,2,1,0,2,11,201706.txt
2017,6,14,13046.48,2970.88,2339.5,7736.1,3,1,0,2,0,201706.txt
2017,6,15,13101.836,2900.736,0,10201.1,4,1,0,2,0,201706.txt
2017,6,16,15509.912,4237.312,0,11272.6,5,1,0,2,0,201706.txt
2017,6,17,11191.228,4905.728,0,6285.5,6,0,0,2,0,201706.txt
2017,6,18,9567.752,4337.152,0,5230.6,7,0,0,2,0.4,201706.txt
2017,6,19,16427.096,2852.096,80,13495,1,1,0,2,0,201706.txt
2017,6,20,14636.116,2063.616,575,11997.5,2,1,0,2,0,201706.txt
2017,6,21,17194.224,4327.424,97.5,12769.3,3,1,0,2,0,201706.txt
2017,6,22,13239.96,3176.96,85,9978,4,1,0,2,16.2,201706.txt
2017,6,23,14403.948,6037.248,140,8226.7,5,1,0,2,62.5,201706.txt
2017,6,24,10306.644,4902.144,327.5,5077,6,0,0,2,26,201706.txt
2017,6,25,5709.62,261.12,412.5,5036,7,0,0,2,0,201706.txt
2017,6,26,12604.244,703.744,427.5,11473,1,1,0,2,0,201706.txt
2017,6,27,13081.592,1960.192,392.5,10728.9,2,1,0,2,0,201706.txt
2017,6,28,13680.968,301.568,285,13094.4,3,1,0,2,0,201706.txt
2017,6,29,14511.304,1461.504,330,12719.8,4,1,0,2,0,201706.txt
2017,6,30,12859.572,1647.872,385,10826.7,5,1,0,2,0,201706.txt
2017,7,1,8249.972,1315.072,312.5,6622.4,6,0,0,2,0,201707.txt
2017,7,2,7068.2,0,320,6748.2,7,0,0,2,0,201707.txt
2017,7,3,13218.9,748.8,255,12215.1,1,1,0,2,0,201707.txt
2017,7,4,12989.528,361.728,145,12482.8,2,1,0,2,39,201707.txt
2017,7,5,13764.084,1673.984,40,12050.1,3,1,0,2,0,201707.txt
2017,7,6,13516.528,2896.128,0,10620.4,4,1,0,2,34,201707.txt
2017,7,7,16496.964,5969.664,0,10527.3,5,1,0,2,8,201707.txt
2017,7,8,8574.004,552.704,0,8021.3,6,0,0,2,6,201707.txt
2017,7,9,6968.9,0,0,6968.9,7,0,0,2,0,201707.txt
2017,7,10,12439.304,1922.304,100,10417,1,1,0,2,0,201707.txt
2017,7,11,14482.144,486.144,310,13686,2,1,0,2,0,201707.txt
2017,7,12,15438.208,1265.408,367.5,13805.3,3,1,0,2,0,201707.txt
2017,7,13,14048.812,1062.912,315,12670.9,4,1,0,2,0,201707.txt
2017,7,14,17232.956,2048.256,215,14969.7,5,1,0,2,0,201707.txt
2017,7,15,12748.416,4258.816,245,8244.6,6,0,0,2,1,201707.txt
2017,7,16,6652.728,259.328,350,6043.4,7,0,0,2,0,201707.txt
2017,7,17,13250.112,19.712,295,12935.4,1,1,0,2,0,201707.txt
2017,7,18,15082.716,2127.616,277.5,12677.6,2,1,0,2,0.4,201707.txt
2017,7,19,13248.984,285.184,310,12653.8,3,1,0,2,0,201707.txt
2017,7,20,13616.28,154.88,237.5,13223.9,4,1,0,2,0,201707.txt
2017,7,21,15740.628,4912.128,27.5,10801,5,1,0,2,25.1,201707.txt
2017,7,22,7204.192,14.592,145,7044.6,6,0,0,2,0,201707.txt
2017,7,23,6556.3,0,140,6416.3,7,0,0,2,0,201707.txt
2017,7,24,11690.632,677.632,162.5,10850.5,1,1,0,2,0,201707.txt
2017,7,25,12092.756,262.656,275,11555.1,2,1,0,2,0,201707.txt
2017,7,26,11159.304,2331.904,122.5,8704.9,3,1,0,2,1.4,201707.txt
2017,7,27,11403.024,7.424,250,11145.6,4,1,0,2,0,201707.txt
2017,7,28,12067.272,265.472,212.5,11589.3,5,1,0,2,0,201707.txt
2017,7,29,11454.296,5380.096,390,5684.2,6,0,0,2,0,201707.txt
2017,7,30,5680.916,578.816,432.5,4669.6,7,0,0,2,0,201707.txt
2017,7,31,11612.368,7.168,375,11230.2,1,1,0,2,0,201707.txt
2017,8,1,12215.232,1087.232,265,10863,2,1,0,2,0,201708.txt
2017,8,2,12265.324,794.624,359.5,11111.2,3,1,0,2,0.7,201708.txt
2017,8,3,14287.512,3725.312,2296.5,8265.7,4,1,0,2,132,201708.txt
2017,8,4,13563.824,564.224,2206,10793.6,5,1,0,2,0,201708.txt
2017,8,5,8587.156,1939.456,1903,4744.7,6,0,0,2,5,201708.txt
2017,8,6,8298.536,2651.136,2273,3374.4,7,0,0,2,0,201708.txt
2017,8,7,12268.744,1695.744,2189.5,8383.5,1,1,0,2,0,201708.txt
2017,8,8,16128.236,2254.336,1645,12228.9,2,1,0,2,0,201708.txt
2017,8,9,16521.656,224.256,1494,14803.4,3,1,0,2,1.8,201708.txt
2017,8,10,13301.6,1779.2,1415,10107.4,4,1,0,2,0,201708.txt
2017,8,11,18353.4,3532.8,591,14229.6,5,1,0,2,3,201708.txt
2017,8,12,9177.912,3174.912,368,5635,6,0,0,2,57,201708.txt
2017,8,13,7800.708,2769.408,780,4251.3,7,0,0,2,9.6,201708.txt
2017,8,14,11315.296,1194.496,1711,8409.8,1,1,0,2,0.7,201708.txt
2017,8,15,13277.02,1272.32,1699.5,10305.2,2,1,0,2,0,201708.txt
2017,8,16,12994.02,2232.32,1682.5,9079.2,3,1,0,2,5,201708.txt
2017,8,17,12618.048,27.648,2205,10385.4,4,1,0,2,0,201708.txt
2017,8,18,12251.26,1154.56,841,10255.7,5,1,0,2,17,201708.txt
2017,8,19,9766.608,939.008,1048,7779.6,6,0,0,2,8.9,201708.txt
2017,8,20,7556.144,121.344,1633.5,5801.3,7,0,0,2,0.1,201708.txt
2017,8,21,12439.672,604.672,1882.5,9952.5,1,1,0,2,0,201708.txt
2017,8,22,13519.016,470.016,709.5,12339.5,2,1,0,2,2,201708.txt
2017,8,23,15917.176,4773.376,1785,9358.8,3,1,0,2,36.1,201708.txt
2017,8,24,16689.196,6596.096,2344.5,7748.6,4,1,0,2,0,201708.txt
2017,8,25,19156.54,6346.24,2363.5,10446.8,5,1,0,2,0,201708.txt
2017,8,26,7841.8,0,1118,6723.8,6,0,0,2,0,201708.txt
2017,8,27,5691.7,0,220,5471.7,7,0,0,2,23,201708.txt
2017,8,28,13366.088,2828.288,1894.5,8643.3,1,1,0,2,10,201708.txt
2017,8,29,14919.048,6056.448,1876,6986.6,2,1,0,2,0,201708.txt
2017,8,30,10940.612,1382.912,2089.5,7468.2,3,1,0,2,0,201708.txt
2017,8,31,12375.816,879.616,1886,9610.2,4,1,0,2,0,201708.txt
2017,9,1,11037.188,933.888,1627,8476.3,5,1,0,3,0.2,201709.txt
2017,9,2,8535.388,1957.888,1816.5,4761,6,0,0,3,0,201709.txt
2017,9,3,7951.696,3408.896,1734,2808.8,7,0,0,3,0,201709.txt
2017,9,4,9786.556,1939.456,1753,6094.1,1,1,0,3,0,201709.txt
2017,9,5,12428.584,3715.584,1983,6730,2,1,0,3,0,201709.txt
2017,9,6,12641.412,0.512,2113.5,10527.4,3,1,0,3,0,201709.txt
2017,9,7,12544.936,846.336,1937.5,9761.1,4,1,0,3,0,201709.txt
2017,9,8,13867.648,2510.848,1699,9657.8,5,1,0,3,0,201709.txt
2017,9,9,9518.676,1112.576,1356.5,7049.6,6,0,0,3,0,201709.txt
2017,9,10,6249.92,350.72,824.5,5074.7,7,0,0,3,3,201709.txt
2017,9,11,14698.272,4316.672,2144.5,8237.1,1,1,0,3,0,201709.txt
2017,9,12,11651.384,297.984,1931,9422.4,2,1,0,3,0,201709.txt
2017,9,13,14165.192,1761.792,1528,10875.4,3,1,0,3,0,201709.txt
2017,9,14,13548.476,1637.376,1464,10447.1,4,1,0,3,0,201709.txt
2017,9,15,13936.04,445.44,1196.5,12294.1,5,1,0,3,0,201709.txt
2017,9,16,8925.5,0,1128,7797.5,6,0,0,3,0,201709.txt
2017,9,17,6170.6,0,1997.5,4173.1,7,0,0,3,0,201709.txt
2017,9,18,11939.276,2597.376,1839,7502.9,1,1,0,3,0,201709.txt
2017,9,19,13629.572,3254.272,1381,8994.3,2,1,0,3,0,201709.txt
2017,9,20,13082.292,2324.992,1325,9432.3,3,1,0,3,0,201709.txt
2017,9,21,12344.748,1179.648,1196,9969.1,4,1,0,3,0,201709.txt
2017,9,22,20329.652,8253.952,1505,10570.7,5,1,0,3,0,201709.txt
2017,9,23,6927.244,710.144,850,5367.1,6,0,0,3,0,201709.txt
2017,9,24,6008.888,793.088,992,4223.8,7,0,0,3,0,201709.txt
2017,9,25,11364.216,1186.816,805,9372.4,1,1,0,3,0,201709.txt
2017,9,26,18596,8601.6,320,9674.4,2,1,0,3,0,201709.txt
2017,9,27,11604.656,646.656,576,10382,3,1,0,3,0.1,201709.txt
2017,9,28,13796.14,5130.24,1424,7241.9,4,1,0,3,0,201709.txt
2017,9,29,11681.48,2337.28,1231,8113.2,5,1,0,3,0,201709.txt
2017,9,30,4306.56,514.56,0,3792,6,0,0,3,0,201709.txt
2017,10,1,11778.94,6640.64,0,5138.3,7,0,1,3,0,201710.txt
2017,10,2,4592.776,1419.776,0,3173,1,1,1,3,0.1,201710.txt
2017,10,3,3899.964,1214.464,0,2685.5,2,1,1,3,0,201710.txt
2017,10,4,8997.596,4471.296,0,4526.3,3,1,1,3,0,201710.txt
2017,10,5,4950.552,3210.752,0,1739.8,4,1,1,3,0,201710.txt
2017,10,6,3782.64,2032.64,0,1750,5,1,1,3,0,201710.txt
2017,10,7,3770.62,862.72,0,2907.9,6,0,1,3,0,201710.txt
2017,10,8,3389.128,22.528,0,3366.6,7,0,1,3,13,201710.txt
2017,10,9,24594.268,13843.968,32,10718.3,1,1,0,3,40.1,201710.txt
2017,10,10,13646.272,4521.472,385,8739.8,2,1,0,3,16,201710.txt
2017,10,11,11302.824,1191.424,991,9120.4,3,1,0,3,0,201710.txt
2017,10,12,9259.024,1268.224,883,7107.8,4,1,0,3,0,201710.txt
2017,10,13,7643.832,120.832,1144,6379,5,1,0,3,0,201710.txt
2017,10,14,5569.992,3054.592,0,2515.4,6,0,0,3,0.6,201710.txt
2017,10,15,4940.284,169.984,0,4770.3,7,0,0,3,0.3,201710.txt
2017,10,16,11349.492,1160.192,40,10149.3,1,1,0,3,0,201710.txt
2017,10,17,8706.18,46.08,0,8660.1,2,1,0,3,0,201710.txt
2017,10,18,8461.568,96.768,0,8364.8,3,1,0,3,3.9,201710.txt
2017,10,19,9978.588,217.088,0,9761.5,4,1,0,3,0,201710.txt
2017,10,20,8855.224,39.424,487,8328.8,5,1,0,3,0,201710.txt
2017,10,21,5161.448,2178.048,590,2393.4,6,0,0,3,0,201710.txt
2017,10,22,3634.42,30.72,321,3282.7,7,0,0,3,0.2,201710.txt
2017,10,23,7229.872,809.472,1075,5345.4,1,1,0,3,0,201710.txt
2017,10,24,10359.28,1748.48,971,7639.8,2,1,0,3,0,201710.txt
2017,10,25,7480.6,0,409,7071.6,3,1,0,3,0,201710.txt
2017,10,26,10214.4,0,450,9764.4,4,1,0,3,0,201710.txt
2017,10,27,9026.332,56.832,591,8378.5,5,1,0,3,0,201710.txt
2017,10,28,52132.152,26954.752,550,24627.4,6,0,0,3,0,201710.txt
2017,10,29,37686.732,19372.032,1154,17160.7,7,0,0,3,0,201710.txt
2017,10,30,10128.216,1762.816,211,8154.4,1,1,0,3,0,201710.txt
2017,10,31,10276.044,364.544,439,9472.5,2,1,0,3,0,201710.txt
2017,11,1,13019.396,2922.496,642,9454.9,3,1,0,3,0,201711.txt
2017,11,2,13269.624,5581.824,606,7081.8,4,1,0,3,0,201711.txt
2017,11,3,9391.812,2790.912,439,6161.9,5,1,0,3,0,201711.txt
2017,11,4,6905.076,2917.376,732,3255.7,6,0,0,3,0,201711.txt
2017,11,5,3104.26,28.16,807,2269.1,7,0,0,3,0,201711.txt
2017,11,6,8599.88,711.68,734.5,7153.7,1,1,0,3,0,201711.txt
2017,11,7,16858.48,8903.68,261,7693.8,2,1,0,3,0,201711.txt
2017,11,8,9162.78,1134.08,239,7789.7,3,1,0,3,0,201711.txt
2017,11,9,7748.5,0,166,7582.5,4,1,0,3,0,201711.txt
2017,11,10,24244.672,12086.272,852.5,11305.9,5,1,0,3,0,201711.txt
2017,11,11,6359.956,2502.656,958.5,2898.8,6,0,0,3,0,201711.txt
2017,11,12,3666.768,71.168,654,2941.6,7,0,0,3,0,201711.txt
2017,11,13,44815.992,24366.592,942,19507.4,1,1,0,3,0,201711.txt
2017,11,14,25167.044,12473.344,973.5,11720.2,2,1,0,3,0,201711.txt
2017,11,15,13426.296,2679.296,923.5,9823.5,3,1,0,3,0,201711.txt
2017,11,16,10186.036,1.536,777.5,9407,4,1,0,3,0,201711.txt
2017,11,17,38682.592,21908.992,562,16211.6,5,1,0,3,0,201711.txt
2017,11,18,15175.676,7154.176,897,7124.5,6,0,0,3,0,201711.txt
2017,11,19,6071.792,59.392,537,5475.4,7,0,0,3,0,201711.txt
2017,11,20,10219.72,2014.72,717,7488,1,1,0,3,0,201711.txt
2017,11,21,21387.924,7770.624,554,13063.3,2,1,0,3,0,201711.txt
