Data_Time,Year,Month,Day,Hour,Half,Value,Equsid,rh_10,t_10
1/1/2018 00:00:00,2018,1,1,00,0,0.0,1,28.087631,-4.798139
1/1/2018 00:00:00,2018,1,1,00,0,0.0,2,28.087631,-4.798139
1/1/2018 00:00:00,2018,1,1,00,0,0.0,3,28.087631,-4.798139
1/1/2018 00:00:00,2018,1,1,00,0,0.0,4,28.087631,-4.798139
1/1/2018 00:00:00,2018,1,1,00,0,0.0,5,28.087631,-4.798139
1/1/2018 00:00:00,2018,1,1,00,0,102.7,6,28.087631,-4.798139
1/1/2018 00:30:00,2018,1,1,00,1,0.0,1,28.603590000000004,-4.9937797
1/1/2018 00:30:00,2018,1,1,00,1,0.0,2,28.603590000000004,-4.9937797
1/1/2018 00:30:00,2018,1,1,00,1,0.0,3,28.603590000000004,-4.9937797
1/1/2018 00:30:00,2018,1,1,00,1,0.0,4,28.603590000000004,-4.9937797
1/1/2018 00:30:00,2018,1,1,00,1,0.0,5,28.603590000000004,-4.9937797
1/1/2018 00:30:00,2018,1,1,00,1,112.3,6,28.603590000000004,-4.9937797
1/1/2018 01:00:00,2018,1,1,01,0,58.88,1,29.105584999999998,-5.192017
1/1/2018 01:00:00,2018,1,1,01,0,0.0,2,29.105584999999998,-5.192017
1/1/2018 01:00:00,2018,1,1,01,0,0.0,3,29.105584999999998,-5.192017
1/1/2018 01:00:00,2018,1,1,01,0,0.0,4,29.105584999999998,-5.192017
1/1/2018 01:00:00,2018,1,1,01,0,0.0,5,29.105584999999998,-5.192017
1/1/2018 01:00:00,2018,1,1,01,0,60.5,6,29.105584999999998,-5.192017
1/1/2018 01:30:00,2018,1,1,01,1,85.50399999999999,1,29.842964000000002,-5.394237
1/1/2018 01:30:00,2018,1,1,01,1,0.0,2,29.842964000000002,-5.394237
1/1/2018 01:30:00,2018,1,1,01,1,0.0,3,29.842964000000002,-5.394237
1/1/2018 01:30:00,2018,1,1,01,1,0.0,4,29.842964000000002,-5.394237
1/1/2018 01:30:00,2018,1,1,01,1,0.0,5,29.842964000000002,-5.394237
1/1/2018 01:30:00,2018,1,1,01,1,23.5,6,29.842964000000002,-5.394237
1/1/2018 02:00:00,2018,1,1,02,0,113.152,1,30.561981,-5.600689
1/1/2018 02:00:00,2018,1,1,02,0,0.0,2,30.561981,-5.600689
1/1/2018 02:00:00,2018,1,1,02,0,0.0,3,30.561981,-5.600689
1/1/2018 02:00:00,2018,1,1,02,0,0.0,4,30.561981,-5.600689
1/1/2018 02:00:00,2018,1,1,02,0,0.0,5,30.561981,-5.600689
1/1/2018 02:00:00,2018,1,1,02,0,21.7,6,30.561981,-5.600689
1/1/2018 02:30:00,2018,1,1,02,1,137.72799999999998,1,30.565939,-5.6478176
1/1/2018 02:30:00,2018,1,1,02,1,0.0,2,30.565939,-5.6478176
1/1/2018 02:30:00,2018,1,1,02,1,0.0,3,30.565939,-5.6478176
1/1/2018 02:30:00,2018,1,1,02,1,0.0,4,30.565939,-5.6478176
1/1/2018 02:30:00,2018,1,1,02,1,0.0,5,30.565939,-5.6478176
1/1/2018 02:30:00,2018,1,1,02,1,38.1,6,30.565939,-5.6478176
1/1/2018 03:00:00,2018,1,1,03,0,161.28,1,30.63784,-5.7034974
1/1/2018 03:00:00,2018,1,1,03,0,0.0,2,30.63784,-5.7034974
1/1/2018 03:00:00,2018,1,1,03,0,0.0,3,30.63784,-5.7034974
1/1/2018 03:00:00,2018,1,1,03,0,0.0,4,30.63784,-5.7034974
1/1/2018 03:00:00,2018,1,1,03,0,0.0,5,30.63784,-5.7034974
1/1/2018 03:00:00,2018,1,1,03,0,51.3,6,30.63784,-5.7034974
1/1/2018 03:30:00,2018,1,1,03,1,105.984,1,30.787190000000002,-5.7614117
1/1/2018 03:30:00,2018,1,1,03,1,0.0,2,30.787190000000002,-5.7614117
1/1/2018 03:30:00,2018,1,1,03,1,0.0,3,30.787190000000002,-5.7614117
1/1/2018 03:30:00,2018,1,1,03,1,0.0,4,30.787190000000002,-5.7614117
1/1/2018 03:30:00,2018,1,1,03,1,0.0,5,30.787190000000002,-5.7614117
1/1/2018 03:30:00,2018,1,1,03,1,26.4,6,30.787190000000002,-5.7614117
1/1/2018 04:00:00,2018,1,1,04,0,70.14399999999999,1,30.966932,-5.8135915
1/1/2018 04:00:00,2018,1,1,04,0,0.0,2,30.966932,-5.8135915
1/1/2018 04:00:00,2018,1,1,04,0,0.0,3,30.966932,-5.8135915
1/1/2018 04:00:00,2018,1,1,04,0,0.0,4,30.966932,-5.8135915
1/1/2018 04:00:00,2018,1,1,04,0,0.0,5,30.966932,-5.8135915
1/1/2018 04:00:00,2018,1,1,04,0,41.8,6,30.966932,-5.8135915
1/1/2018 04:30:00,2018,1,1,04,1,122.368,1,31.071021999999996,-5.8624425
1/1/2018 04:30:00,2018,1,1,04,1,0.0,2,31.071021999999996,-5.8624425
1/1/2018 04:30:00,2018,1,1,04,1,0.0,3,31.071021999999996,-5.8624425
1/1/2018 04:30:00,2018,1,1,04,1,0.0,4,31.071021999999996,-5.8624425
1/1/2018 04:30:00,2018,1,1,04,1,0.0,5,31.071021999999996,-5.8624425
1/1/2018 04:30:00,2018,1,1,04,1,28.0,6,31.071021999999996,-5.8624425
1/1/2018 05:00:00,2018,1,1,05,0,124.416,1,31.184790000000003,-5.9130044
1/1/2018 05:00:00,2018,1,1,05,0,0.0,2,31.184790000000003,-5.9130044
1/1/2018 05:00:00,2018,1,1,05,0,0.0,3,31.184790000000003,-5.9130044
1/1/2018 05:00:00,2018,1,1,05,0,0.0,4,31.184790000000003,-5.9130044
1/1/2018 05:00:00,2018,1,1,05,0,0.0,5,31.184790000000003,-5.9130044
1/1/2018 05:00:00,2018,1,1,05,0,34.0,6,31.184790000000003,-5.9130044
1/1/2018 05:30:00,2018,1,1,05,1,135.68,1,30.483727000000002,-5.942442400000001
1/1/2018 05:30:00,2018,1,1,05,1,0.0,2,30.483727000000002,-5.942442400000001
1/1/2018 05:30:00,2018,1,1,05,1,0.0,3,30.483727000000002,-5.942442400000001
1/1/2018 05:30:00,2018,1,1,05,1,0.0,4,30.483727000000002,-5.942442400000001
1/1/2018 05:30:00,2018,1,1,05,1,0.0,5,30.483727000000002,-5.942442400000001
1/1/2018 05:30:00,2018,1,1,05,1,32.5,6,30.483727000000002,-5.942442400000001
1/1/2018 06:00:00,2018,1,1,06,0,111.616,1,29.798840000000002,-5.9767175
1/1/2018 06:00:00,2018,1,1,06,0,0.0,2,29.798840000000002,-5.9767175
1/1/2018 06:00:00,2018,1,1,06,0,0.0,3,29.798840000000002,-5.9767175
1/1/2018 06:00:00,2018,1,1,06,0,0.0,4,29.798840000000002,-5.9767175
1/1/2018 06:00:00,2018,1,1,06,0,0.0,5,29.798840000000002,-5.9767175
1/1/2018 06:00:00,2018,1,1,06,0,23.9,6,29.798840000000002,-5.9767175
1/1/2018 06:30:00,2018,1,1,06,1,83.96799999999999,1,29.103298,-6.010586
1/1/2018 06:30:00,2018,1,1,06,1,0.0,2,29.103298,-6.010586
1/1/2018 06:30:00,2018,1,1,06,1,0.0,3,29.103298,-6.010586
1/1/2018 06:30:00,2018,1,1,06,1,0.0,4,29.103298,-6.010586
1/1/2018 06:30:00,2018,1,1,06,1,0.0,5,29.103298,-6.010586
1/1/2018 06:30:00,2018,1,1,06,1,26.7,6,29.103298,-6.010586
1/1/2018 07:00:00,2018,1,1,07,0,96.256,1,28.372656,-6.040548
1/1/2018 07:00:00,2018,1,1,07,0,0.0,2,28.372656,-6.040548
1/1/2018 07:00:00,2018,1,1,07,0,0.0,3,28.372656,-6.040548
1/1/2018 07:00:00,2018,1,1,07,0,0.0,4,28.372656,-6.040548
1/1/2018 07:00:00,2018,1,1,07,0,0.0,5,28.372656,-6.040548
1/1/2018 07:00:00,2018,1,1,07,0,23.8,6,28.372656,-6.040548
1/1/2018 07:30:00,2018,1,1,07,1,45.056000000000004,1,27.61625,-6.06883
1/1/2018 07:30:00,2018,1,1,07,1,4.0,2,27.61625,-6.06883
1/1/2018 07:30:00,2018,1,1,07,1,0.0,3,27.61625,-6.06883
1/1/2018 07:30:00,2018,1,1,07,1,0.0,4,27.61625,-6.06883
1/1/2018 07:30:00,2018,1,1,07,1,0.0,5,27.61625,-6.06883
1/1/2018 07:30:00,2018,1,1,07,1,71.1,6,27.61625,-6.06883
1/1/2018 08:00:00,2018,1,1,08,0,21.504,1,26.869035999999998,-6.103989599999999
1/1/2018 08:00:00,2018,1,1,08,0,0.0,2,26.869035999999998,-6.103989599999999
1/1/2018 08:00:00,2018,1,1,08,0,3.0,3,26.869035999999998,-6.103989599999999
1/1/2018 08:00:00,2018,1,1,08,0,0.0,4,26.869035999999998,-6.103989599999999
1/1/2018 08:00:00,2018,1,1,08,0,0.0,5,26.869035999999998,-6.103989599999999
1/1/2018 08:00:00,2018,1,1,08,0,95.7,6,26.869035999999998,-6.103989599999999
1/1/2018 08:30:00,2018,1,1,08,1,54.784,1,25.022417,-5.128139
1/1/2018 08:30:00,2018,1,1,08,1,8.0,2,25.022417,-5.128139
1/1/2018 08:30:00,2018,1,1,08,1,6.0,3,25.022417,-5.128139
1/1/2018 08:30:00,2018,1,1,08,1,2.5,4,25.022417,-5.128139
1/1/2018 08:30:00,2018,1,1,08,1,0.0,5,25.022417,-5.128139
1/1/2018 08:30:00,2018,1,1,08,1,55.7,6,25.022417,-5.128139
1/1/2018 09:00:00,2018,1,1,09,0,30.72,1,23.077343,-4.1134915
1/1/2018 09:00:00,2018,1,1,09,0,8.0,2,23.077343,-4.1134915
1/1/2018 09:00:00,2018,1,1,09,0,9.0,3,23.077343,-4.1134915
1/1/2018 09:00:00,2018,1,1,09,0,2.5,4,23.077343,-4.1134915
1/1/2018 09:00:00,2018,1,1,09,0,0.0,5,23.077343,-4.1134915
1/1/2018 09:00:00,2018,1,1,09,0,80.7,6,23.077343,-4.1134915
1/1/2018 09:30:00,2018,1,1,09,1,7.167999999999999,1,21.015293,-3.0575118
1/1/2018 09:30:00,2018,1,1,09,1,12.0,2,21.015293,-3.0575118
1/1/2018 09:30:00,2018,1,1,09,1,12.0,3,21.015293,-3.0575118
1/1/2018 09:30:00,2018,1,1,09,1,5.0,4,21.015293,-3.0575118
1/1/2018 09:30:00,2018,1,1,09,1,0.0,5,21.015293,-3.0575118
1/1/2018 09:30:00,2018,1,1,09,1,94.9,6,21.015293,-3.0575118
1/1/2018 10:00:00,2018,1,1,10,0,39.424,1,18.970185999999998,-2.0059605
1/1/2018 10:00:00,2018,1,1,10,0,8.0,2,18.970185999999998,-2.0059605
1/1/2018 10:00:00,2018,1,1,10,0,12.0,3,18.970185999999998,-2.0059605
1/1/2018 10:00:00,2018,1,1,10,0,5.0,4,18.970185999999998,-2.0059605
1/1/2018 10:00:00,2018,1,1,10,0,0.0,5,18.970185999999998,-2.0059605
1/1/2018 10:00:00,2018,1,1,10,0,52.0,6,18.970185999999998,-2.0059605
1/1/2018 10:30:00,2018,1,1,10,1,91.13600000000001,1,17.417751000000003,-1.1167753
1/1/2018 10:30:00,2018,1,1,10,1,8.0,2,17.417751000000003,-1.1167753
1/1/2018 10:30:00,2018,1,1,10,1,12.0,3,17.417751000000003,-1.1167753
1/1/2018 10:30:00,2018,1,1,10,1,5.0,4,17.417751000000003,-1.1167753
1/1/2018 10:30:00,2018,1,1,10,1,0.0,5,17.417751000000003,-1.1167753
1/1/2018 10:30:00,2018,1,1,10,1,39.4,6,17.417751000000003,-1.1167753
1/1/2018 11:00:00,2018,1,1,11,0,29.695999999999998,1,15.809529000000001,-0.19402991
1/1/2018 11:00:00,2018,1,1,11,0,8.0,2,15.809529000000001,-0.19402991
1/1/2018 11:00:00,2018,1,1,11,0,15.0,3,15.809529000000001,-0.19402991
1/1/2018 11:00:00,2018,1,1,11,0,7.5,4,15.809529000000001,-0.19402991
1/1/2018 11:00:00,2018,1,1,11,0,0.0,5,15.809529000000001,-0.19402991
1/1/2018 11:00:00,2018,1,1,11,0,64.8,6,15.809529000000001,-0.19402991
1/1/2018 11:30:00,2018,1,1,11,1,33.28,1,15.200539000000001,0.31403676
1/1/2018 11:30:00,2018,1,1,11,1,12.0,2,15.200539000000001,0.31403676
1/1/2018 11:30:00,2018,1,1,11,1,15.0,3,15.200539000000001,0.31403676
1/1/2018 11:30:00,2018,1,1,11,1,5.0,4,15.200539000000001,0.31403676
1/1/2018 11:30:00,2018,1,1,11,1,0.0,5,15.200539000000001,0.31403676
1/1/2018 11:30:00,2018,1,1,11,1,69.5,6,15.200539000000001,0.31403676
1/1/2018 12:00:00,2018,1,1,12,0,12.8,1,14.672245000000002,0.7906824
1/1/2018 12:00:00,2018,1,1,12,0,8.0,2,14.672245000000002,0.7906824
1/1/2018 12:00:00,2018,1,1,12,0,12.0,3,14.672245000000002,0.7906824
1/1/2018 12:00:00,2018,1,1,12,0,7.5,4,14.672245000000002,0.7906824
1/1/2018 12:00:00,2018,1,1,12,0,0.0,5,14.672245000000002,0.7906824
1/1/2018 12:00:00,2018,1,1,12,0,87.7,6,14.672245000000002,0.7906824
1/1/2018 12:30:00,2018,1,1,12,1,21.504,1,14.17319,1.2477528999999998
1/1/2018 12:30:00,2018,1,1,12,1,8.0,2,14.17319,1.2477528999999998
1/1/2018 12:30:00,2018,1,1,12,1,15.0,3,14.17319,1.2477528999999998
1/1/2018 12:30:00,2018,1,1,12,1,5.0,4,14.17319,1.2477528999999998
1/1/2018 12:30:00,2018,1,1,12,1,0.0,5,14.17319,1.2477528999999998
1/1/2018 12:30:00,2018,1,1,12,1,74.2,6,14.17319,1.2477528999999998
1/1/2018 13:00:00,2018,1,1,13,0,20.48,1,13.644210999999999,1.7327406000000003
1/1/2018 13:00:00,2018,1,1,13,0,12.0,2,13.644210999999999,1.7327406000000003
1/1/2018 13:00:00,2018,1,1,13,0,15.0,3,13.644210999999999,1.7327406000000003
1/1/2018 13:00:00,2018,1,1,13,0,7.5,4,13.644210999999999,1.7327406000000003
1/1/2018 13:00:00,2018,1,1,13,0,0.0,5,13.644210999999999,1.7327406000000003
1/1/2018 13:00:00,2018,1,1,13,0,76.0,6,13.644210999999999,1.7327406000000003
1/1/2018 13:30:00,2018,1,1,13,1,2.56,1,13.163734,2.1905212000000005
1/1/2018 13:30:00,2018,1,1,13,1,8.0,2,13.163734,2.1905212000000005
1/1/2018 13:30:00,2018,1,1,13,1,9.0,3,13.163734,2.1905212000000005
1/1/2018 13:30:00,2018,1,1,13,1,5.0,4,13.163734,2.1905212000000005
1/1/2018 13:30:00,2018,1,1,13,1,0.0,5,13.163734,2.1905212000000005
1/1/2018 13:30:00,2018,1,1,13,1,95.9,6,13.163734,2.1905212000000005
1/1/2018 14:00:00,2018,1,1,14,0,0.0,1,12.71481,2.6292279
1/1/2018 14:00:00,2018,1,1,14,0,8.0,2,12.71481,2.6292279
1/1/2018 14:00:00,2018,1,1,14,0,12.0,3,12.71481,2.6292279
1/1/2018 14:00:00,2018,1,1,14,0,2.5,4,12.71481,2.6292279
1/1/2018 14:00:00,2018,1,1,14,0,0.0,5,12.71481,2.6292279
1/1/2018 14:00:00,2018,1,1,14,0,100.4,6,12.71481,2.6292279
1/1/2018 14:30:00,2018,1,1,14,1,0.0,1,13.797823000000001,1.8381726999999999
1/1/2018 14:30:00,2018,1,1,14,1,8.0,2,13.797823000000001,1.8381726999999999
1/1/2018 14:30:00,2018,1,1,14,1,9.0,3,13.797823000000001,1.8381726999999999
1/1/2018 14:30:00,2018,1,1,14,1,5.0,4,13.797823000000001,1.8381726999999999
1/1/2018 14:30:00,2018,1,1,14,1,0.0,5,13.797823000000001,1.8381726999999999
1/1/2018 14:30:00,2018,1,1,14,1,104.3,6,13.797823000000001,1.8381726999999999
1/1/2018 15:00:00,2018,1,1,15,0,0.0,1,14.892701999999998,1.0215715
1/1/2018 15:00:00,2018,1,1,15,0,8.0,2,14.892701999999998,1.0215715
1/1/2018 15:00:00,2018,1,1,15,0,6.0,3,14.892701999999998,1.0215715
1/1/2018 15:00:00,2018,1,1,15,0,0.0,4,14.892701999999998,1.0215715
1/1/2018 15:00:00,2018,1,1,15,0,0.0,5,14.892701999999998,1.0215715
1/1/2018 15:00:00,2018,1,1,15,0,107.7,6,14.892701999999998,1.0215715
1/1/2018 15:30:00,2018,1,1,15,1,0.0,1,16.085379,0.1600595
1/1/2018 15:30:00,2018,1,1,15,1,4.0,2,16.085379,0.1600595
1/1/2018 15:30:00,2018,1,1,15,1,3.0,3,16.085379,0.1600595
1/1/2018 15:30:00,2018,1,1,15,1,0.0,4,16.085379,0.1600595
1/1/2018 15:30:00,2018,1,1,15,1,0.0,5,16.085379,0.1600595
1/1/2018 15:30:00,2018,1,1,15,1,116.6,6,16.085379,0.1600595
1/1/2018 16:00:00,2018,1,1,16,0,0.0,1,17.933372,-0.92026335
1/1/2018 16:00:00,2018,1,1,16,0,0.0,2,17.933372,-0.92026335
1/1/2018 16:00:00,2018,1,1,16,0,0.0,3,17.933372,-0.92026335
1/1/2018 16:00:00,2018,1,1,16,0,0.0,4,17.933372,-0.92026335
1/1/2018 16:00:00,2018,1,1,16,0,0.0,5,17.933372,-0.92026335
1/1/2018 16:00:00,2018,1,1,16,0,120.5,6,17.933372,-0.92026335
1/1/2018 16:30:00,2018,1,1,16,1,0.0,1,19.426455999999998,-2.0267713
1/1/2018 16:30:00,2018,1,1,16,1,0.0,2,19.426455999999998,-2.0267713
1/1/2018 16:30:00,2018,1,1,16,1,0.0,3,19.426455999999998,-2.0267713
1/1/2018 16:30:00,2018,1,1,16,1,0.0,4,19.426455999999998,-2.0267713
1/1/2018 16:30:00,2018,1,1,16,1,0.0,5,19.426455999999998,-2.0267713
1/1/2018 16:30:00,2018,1,1,16,1,125.4,6,19.426455999999998,-2.0267713
1/1/2018 17:00:00,2018,1,1,17,0,0.0,1,20.892927,-3.024481
1/1/2018 17:00:00,2018,1,1,17,0,0.0,2,20.892927,-3.024481
1/1/2018 17:00:00,2018,1,1,17,0,0.0,3,20.892927,-3.024481
1/1/2018 17:00:00,2018,1,1,17,0,0.0,4,20.892927,-3.024481
1/1/2018 17:00:00,2018,1,1,17,0,0.0,5,20.892927,-3.024481
1/1/2018 17:00:00,2018,1,1,17,0,122.0,6,20.892927,-3.024481
1/1/2018 17:30:00,2018,1,1,17,1,0.0,1,22.464184,-3.2951124
1/1/2018 17:30:00,2018,1,1,17,1,0.0,2,22.464184,-3.2951124
1/1/2018 17:30:00,2018,1,1,17,1,0.0,3,22.464184,-3.2951124
1/1/2018 17:30:00,2018,1,1,17,1,0.0,4,22.464184,-3.2951124
1/1/2018 17:30:00,2018,1,1,17,1,0.0,5,22.464184,-3.2951124
1/1/2018 17:30:00,2018,1,1,17,1,120.8,6,22.464184,-3.2951124
1/1/2018 18:00:00,2018,1,1,18,0,0.0,1,24.030685000000002,-3.5616964999999996
1/1/2018 18:00:00,2018,1,1,18,0,0.0,2,24.030685000000002,-3.5616964999999996
1/1/2018 18:00:00,2018,1,1,18,0,0.0,3,24.030685000000002,-3.5616964999999996
1/1/2018 18:00:00,2018,1,1,18,0,0.0,4,24.030685000000002,-3.5616964999999996
1/1/2018 18:00:00,2018,1,1,18,0,0.0,5,24.030685000000002,-3.5616964999999996
1/1/2018 18:00:00,2018,1,1,18,0,120.3,6,24.030685000000002,-3.5616964999999996
1/1/2018 18:30:00,2018,1,1,18,1,0.0,1,25.593138,-3.8269384
1/1/2018 18:30:00,2018,1,1,18,1,0.0,2,25.593138,-3.8269384
1/1/2018 18:30:00,2018,1,1,18,1,0.0,3,25.593138,-3.8269384
1/1/2018 18:30:00,2018,1,1,18,1,0.0,4,25.593138,-3.8269384
1/1/2018 18:30:00,2018,1,1,18,1,0.0,5,25.593138,-3.8269384
1/1/2018 18:30:00,2018,1,1,18,1,117.7,6,25.593138,-3.8269384
1/1/2018 19:00:00,2018,1,1,19,0,0.0,1,27.093193,-4.068965400000001
1/1/2018 19:00:00,2018,1,1,19,0,0.0,2,27.093193,-4.068965400000001
1/1/2018 19:00:00,2018,1,1,19,0,0.0,3,27.093193,-4.068965400000001
1/1/2018 19:00:00,2018,1,1,19,0,0.0,4,27.093193,-4.068965400000001
1/1/2018 19:00:00,2018,1,1,19,0,0.0,5,27.093193,-4.068965400000001
1/1/2018 19:00:00,2018,1,1,19,0,119.4,6,27.093193,-4.068965400000001
1/1/2018 19:30:00,2018,1,1,19,1,37.888000000000005,1,28.627316999999998,-4.3220730000000005
1/1/2018 19:30:00,2018,1,1,19,1,0.0,2,28.627316999999998,-4.3220730000000005
1/1/2018 19:30:00,2018,1,1,19,1,0.0,3,28.627316999999998,-4.3220730000000005
1/1/2018 19:30:00,2018,1,1,19,1,0.0,4,28.627316999999998,-4.3220730000000005
1/1/2018 19:30:00,2018,1,1,19,1,0.0,5,28.627316999999998,-4.3220730000000005
1/1/2018 19:30:00,2018,1,1,19,1,77.1,6,28.627316999999998,-4.3220730000000005
1/1/2018 20:00:00,2018,1,1,20,0,61.44,1,30.166895,-4.57562
1/1/2018 20:00:00,2018,1,1,20,0,0.0,2,30.166895,-4.57562
1/1/2018 20:00:00,2018,1,1,20,0,0.0,3,30.166895,-4.57562
1/1/2018 20:00:00,2018,1,1,20,0,0.0,4,30.166895,-4.57562
1/1/2018 20:00:00,2018,1,1,20,0,0.0,5,30.166895,-4.57562
1/1/2018 20:00:00,2018,1,1,20,0,43.9,6,30.166895,-4.57562
1/1/2018 20:30:00,2018,1,1,20,1,123.39200000000001,1,34.09017,-4.668229
1/1/2018 20:30:00,2018,1,1,20,1,0.0,2,34.09017,-4.668229
1/1/2018 20:30:00,2018,1,1,20,1,0.0,3,34.09017,-4.668229
1/1/2018 20:30:00,2018,1,1,20,1,0.0,4,34.09017,-4.668229
1/1/2018 20:30:00,2018,1,1,20,1,0.0,5,34.09017,-4.668229
1/1/2018 20:30:00,2018,1,1,20,1,33.3,6,34.09017,-4.668229
1/1/2018 21:00:00,2018,1,1,21,0,41.983999999999995,1,38.104626,-4.789552
1/1/2018 21:00:00,2018,1,1,21,0,0.0,2,38.104626,-4.789552
1/1/2018 21:00:00,2018,1,1,21,0,0.0,3,38.104626,-4.789552
1/1/2018 21:00:00,2018,1,1,21,0,0.0,4,38.104626,-4.789552
1/1/2018 21:00:00,2018,1,1,21,0,0.0,5,38.104626,-4.789552
1/1/2018 21:00:00,2018,1,1,21,0,58.7,6,38.104626,-4.789552
1/1/2018 21:30:00,2018,1,1,21,1,55.808,1,42.146747999999995,-4.913183999999999
1/1/2018 21:30:00,2018,1,1,21,1,0.0,2,42.146747999999995,-4.913183999999999
1/1/2018 21:30:00,2018,1,1,21,1,0.0,3,42.146747999999995,-4.913183999999999
1/1/2018 21:30:00,2018,1,1,21,1,0.0,4,42.146747999999995,-4.913183999999999
1/1/2018 21:30:00,2018,1,1,21,1,0.0,5,42.146747999999995,-4.913183999999999
1/1/2018 21:30:00,2018,1,1,21,1,51.9,6,42.146747999999995,-4.913183999999999
1/1/2018 22:00:00,2018,1,1,22,0,39.936,1,46.11902,-5.012995
1/1/2018 22:00:00,2018,1,1,22,0,0.0,2,46.11902,-5.012995
1/1/2018 22:00:00,2018,1,1,22,0,0.0,3,46.11902,-5.012995
1/1/2018 22:00:00,2018,1,1,22,0,0.0,4,46.11902,-5.012995
1/1/2018 22:00:00,2018,1,1,22,0,0.0,5,46.11902,-5.012995
1/1/2018 22:00:00,2018,1,1,22,0,58.9,6,46.11902,-5.012995
1/1/2018 22:30:00,2018,1,1,22,1,44.544,1,50.102779999999996,-5.114757
1/1/2018 22:30:00,2018,1,1,22,1,0.0,2,50.102779999999996,-5.114757
1/1/2018 22:30:00,2018,1,1,22,1,0.0,3,50.102779999999996,-5.114757
1/1/2018 22:30:00,2018,1,1,22,1,0.0,4,50.102779999999996,-5.114757
1/1/2018 22:30:00,2018,1,1,22,1,0.0,5,50.102779999999996,-5.114757
1/1/2018 22:30:00,2018,1,1,22,1,57.0,6,50.102779999999996,-5.114757
1/1/2018 23:00:00,2018,1,1,23,0,6.656000000000001,1,54.054184,-5.2083373
1/1/2018 23:00:00,2018,1,1,23,0,0.0,2,54.054184,-5.2083373
1/1/2018 23:00:00,2018,1,1,23,0,0.0,3,54.054184,-5.2083373
1/1/2018 23:00:00,2018,1,1,23,0,0.0,4,54.054184,-5.2083373
1/1/2018 23:00:00,2018,1,1,23,0,0.0,5,54.054184,-5.2083373
1/1/2018 23:00:00,2018,1,1,23,0,112.1,6,54.054184,-5.2083373
1/1/2018 23:30:00,2018,1,1,23,1,0.0,1,55.42905,-5.333143700000001
1/1/2018 23:30:00,2018,1,1,23,1,0.0,2,55.42905,-5.333143700000001
1/1/2018 23:30:00,2018,1,1,23,1,0.0,3,55.42905,-5.333143700000001
1/1/2018 23:30:00,2018,1,1,23,1,0.0,4,55.42905,-5.333143700000001
1/1/2018 23:30:00,2018,1,1,23,1,0.0,5,55.42905,-5.333143700000001
1/1/2018 23:30:00,2018,1,1,23,1,116.5,6,55.42905,-5.333143700000001
10/1/2018 00:00:00,2018,1,10,00,0,872.96,1,26.98041,-7.1931210000000005
10/1/2018 00:00:00,2018,1,10,00,0,0.0,2,26.98041,-7.1931210000000005
10/1/2018 00:00:00,2018,1,10,00,0,0.0,3,26.98041,-7.1931210000000005
10/1/2018 00:00:00,2018,1,10,00,0,0.0,4,26.98041,-7.1931210000000005
10/1/2018 00:00:00,2018,1,10,00,0,0.0,5,26.98041,-7.1931210000000005
10/1/2018 00:00:00,2018,1,10,00,0,751.9,6,26.98041,-7.1931210000000005
10/1/2018 00:30:00,2018,1,10,00,1,737.28,1,26.880535,-7.393348700000001
10/1/2018 00:30:00,2018,1,10,00,1,0.0,2,26.880535,-7.393348700000001
10/1/2018 00:30:00,2018,1,10,00,1,0.0,3,26.880535,-7.393348700000001
10/1/2018 00:30:00,2018,1,10,00,1,0.0,4,26.880535,-7.393348700000001
10/1/2018 00:30:00,2018,1,10,00,1,0.0,5,26.880535,-7.393348700000001
10/1/2018 00:30:00,2018,1,10,00,1,631.8,6,26.880535,-7.393348700000001
10/1/2018 01:00:00,2018,1,10,01,0,902.6560000000001,1,26.849287,-7.6015663
10/1/2018 01:00:00,2018,1,10,01,0,0.0,2,26.849287,-7.6015663
10/1/2018 01:00:00,2018,1,10,01,0,0.0,3,26.849287,-7.6015663
10/1/2018 01:00:00,2018,1,10,01,0,0.0,4,26.849287,-7.6015663
10/1/2018 01:00:00,2018,1,10,01,0,0.0,5,26.849287,-7.6015663
10/1/2018 01:00:00,2018,1,10,01,0,747.9,6,26.849287,-7.6015663
10/1/2018 01:30:00,2018,1,10,01,1,718.8480000000001,1,27.011278000000004,-7.8228016
10/1/2018 01:30:00,2018,1,10,01,1,0.0,2,27.011278000000004,-7.8228016
10/1/2018 01:30:00,2018,1,10,01,1,0.0,3,27.011278000000004,-7.8228016
10/1/2018 01:30:00,2018,1,10,01,1,0.0,4,27.011278000000004,-7.8228016
10/1/2018 01:30:00,2018,1,10,01,1,0.0,5,27.011278000000004,-7.8228016
10/1/2018 01:30:00,2018,1,10,01,1,646.0,6,27.011278000000004,-7.8228016
10/1/2018 02:00:00,2018,1,10,02,0,863.232,1,27.276865,-8.050253999999999
10/1/2018 02:00:00,2018,1,10,02,0,0.0,2,27.276865,-8.050253999999999
10/1/2018 02:00:00,2018,1,10,02,0,0.0,3,27.276865,-8.050253999999999
10/1/2018 02:00:00,2018,1,10,02,0,0.0,4,27.276865,-8.050253999999999
10/1/2018 02:00:00,2018,1,10,02,0,0.0,5,27.276865,-8.050253999999999
10/1/2018 02:00:00,2018,1,10,02,0,735.4,6,27.276865,-8.050253999999999
10/1/2018 02:30:00,2018,1,10,02,1,697.3439999999999,1,27.458885,-8.261289
