"RecNo","Name","Data_Time","Value","Type","Equsid","Energysid","Expertsid","compsid","posisid","buildingsid","Load_Time","areaenergysid"
"766613172","JF_2ATC_SC701109_EC","1/6/2017 00:00:00","200.704","1","150300000109","32",,,"4000","1503","1/6/2017 04:15:36",
"766613173","JF_2ATC_SC701110_EC","1/6/2017 00:00:00","0","1","150300000110","32",,,"4000","1503","1/6/2017 04:15:36",
"766613174","JF_2ATC_SC701111_EC","1/6/2017 00:00:00","0","1","150300000111","32",,,"4000","1503","1/6/2017 04:15:36",
"766613175","JF_2ATC_SC701112_EC","1/6/2017 00:00:00","0","1","150300000112","32",,,"4000","1503","1/6/2017 04:15:36",
"766615299","JF_2AES_SC100478_EC","1/6/2017 00:00:00","0","1","150500000078","32",,,"6000","1505","1/6/2017 04:22:37",
"766615301","JF_2AES_SC100481_EC","1/6/2017 00:00:00","81.7","1","150500000081","32",,,"6000","1505","1/6/2017 04:22:37",
"766613683","JF_2ATC_SC701109_EC","1/6/2017 00:30:00","25.088","1","150300000109","32",,,"4000","1503","1/6/2017 04:16:06",
"766613684","JF_2ATC_SC701110_EC","1/6/2017 00:30:00","0","1","150300000110","32",,,"4000","1503","1/6/2017 04:16:06",
"766613685","JF_2ATC_SC701111_EC","1/6/2017 00:30:00","0","1","150300000111","32",,,"4000","1503","1/6/2017 04:16:06",
"766613686","JF_2ATC_SC701112_EC","1/6/2017 00:30:00","0","1","150300000112","32",,,"4000","1503","1/6/2017 04:16:06",
"766615426","JF_2AES_SC100478_EC","1/6/2017 00:30:00","0","1","150500000078","32",,,"6000","1505","1/6/2017 04:23:05",
"766615428","JF_2AES_SC100481_EC","1/6/2017 00:30:00","123.7","1","150500000081","32",,,"6000","1505","1/6/2017 04:23:05",
"766614194","JF_2ATC_SC701109_EC","1/6/2017 01:00:00","0","1","150300000109","32",,,"4000","1503","1/6/2017 04:16:31",
"766614195","JF_2ATC_SC701110_EC","1/6/2017 01:00:00","0","1","150300000110","32",,,"4000","1503","1/6/2017 04:16:31",
"766614196","JF_2ATC_SC701111_EC","1/6/2017 01:00:00","0","1","150300000111","32",,,"4000","1503","1/6/2017 04:16:31",
"766614197","JF_2ATC_SC701112_EC","1/6/2017 01:00:00","0","1","150300000112","32",,,"4000","1503","1/6/2017 04:16:31",
"766615553","JF_2AES_SC100478_EC","1/6/2017 01:00:00","0","1","150500000078","32",,,"6000","1505","1/6/2017 04:23:30",
"766615555","JF_2AES_SC100481_EC","1/6/2017 01:00:00","133","1","150500000081","32",,,"6000","1505","1/6/2017 04:23:30",
