"RecNo","Name","Data_Time","Value","Type","Equsid","Energysid","Expertsid","compsid","posisid","buildingsid","Load_Time","areaenergysid"
"823189341","JF_2ATC_SC701109_EC","1/8/2017 00:00:00","0","1","150300000109","32",,,"4000","1503","2/8/2017 01:47:46",
"823189342","JF_2ATC_SC701110_EC","1/8/2017 00:00:00","0","1","150300000110","32",,,"4000","1503","2/8/2017 01:47:46",
"823189343","JF_2ATC_SC701111_EC","1/8/2017 00:00:00","0","1","150300000111","32",,,"4000","1503","2/8/2017 01:47:46",
"823189344","JF_2ATC_SC701112_EC","1/8/2017 00:00:00","0","1","150300000112","32",,,"4000","1503","2/8/2017 01:47:46",
"823205986","JF_2AES_SC100478_EC","1/8/2017 00:00:00","0","1","150500000078","32",,,"6000","1505","2/8/2017 02:25:20",
"823205989","JF_2AES_SC100481_EC","1/8/2017 00:00:00","129.7","1","150500000081","32",,,"6000","1505","2/8/2017 02:25:20",
"823189852","JF_2ATC_SC701109_EC","1/8/2017 00:30:00","0","1","150300000109","32",,,"4000","1503","2/8/2017 01:48:05",
"823189853","JF_2ATC_SC701110_EC","1/8/2017 00:30:00","0","1","150300000110","32",,,"4000","1503","2/8/2017 01:48:05",
"823189854","JF_2ATC_SC701111_EC","1/8/2017 00:30:00","0","1","150300000111","32",,,"4000","1503","2/8/2017 01:48:05",
"823189855","JF_2ATC_SC701112_EC","1/8/2017 00:30:00","0","1","150300000112","32",,,"4000","1503","2/8/2017 01:48:05",
"823206113","JF_2AES_SC100478_EC","1/8/2017 00:30:00","0","1","150500000078","32",,,"6000","1505","2/8/2017 02:25:34",
"823206116","JF_2AES_SC100481_EC","1/8/2017 00:30:00","129.6","1","150500000081","32",,,"6000","1505","2/8/2017 02:25:34",
"823190363","JF_2ATC_SC701109_EC","1/8/2017 01:00:00","0","1","150300000109","32",,,"4000","1503","2/8/2017 01:48:21",
"823190364","JF_2ATC_SC701110_EC","1/8/2017 01:00:00","0","1","150300000110","32",,,"4000","1503","2/8/2017 01:48:21",
"823190365","JF_2ATC_SC701111_EC","1/8/2017 01:00:00","0","1","150300000111","32",,,"4000","1503","2/8/2017 01:48:21",
"823190366","JF_2ATC_SC701112_EC","1/8/2017 01:00:00","0","1","150300000112","32",,,"4000","1503","2/8/2017 01:48:21",
"823206240","JF_2AES_SC100478_EC","1/8/2017 01:00:00","0","1","150500000078","32",,,"6000","1505","2/8/2017 02:25:48",
"823206243","JF_2AES_SC100481_EC","1/8/2017 01:00:00","129.7","1","150500000081","32",,,"6000","1505","2/8/2017 02:25:48",
"823190874","JF_2ATC_SC701109_EC","1/8/2017 01:30:00","0","1","150300000109","32",,,"4000","1503","2/8/2017 01:48:38",
"823190875","JF_2ATC_SC701110_EC","1/8/2017 01:30:00","0","1","150300000110","32",,,"4000","1503","2/8/2017 01:48:38",
"823190876","JF_2ATC_SC701111_EC","1/8/2017 01:30:00","0","1","150300000111","32",,,"4000","1503","2/8/2017 01:48:38",
"823190877","JF_2ATC_SC701112_EC","1/8/2017 01:30:00","0","1","150300000112","32",,,"4000","1503","2/8/2017 01:48:38",
"823206367","JF_2AES_SC100478_EC","1/8/2017 01:30:00","0","1","150500000078","32",,,"6000","1505","2/8/2017 02:26:01",
"823206370","JF_2AES_SC100481_EC","1/8/2017 01:30:00","132.3","1","150500000081","32",,,"6000","1505","2/8/2017 02:26:01",
"823191385","JF_2ATC_SC701109_EC","1/8/2017 02:00:00","0","1","150300000109","32",,,"4000","1503","2/8/2017 01:48:54",
"823191386","JF_2ATC_SC701110_EC","1/8/2017 02:00:00","0","1","150300000110","32",,,"4000","1503","2/8/2017 01:48:54",
"823191387","JF_2ATC_SC701111_EC","1/8/2017 02:00:00","0","1","150300000111","32",,,"4000","1503","2/8/2017 01:48:54",
"823191388","JF_2ATC_SC701112_EC","1/8/2017 02:00:00","0","1","150300000112","32",,,"4000","1503","2/8/2017 01:48:54",
"823206494","JF_2AES_SC100478_EC","1/8/2017 02:00:00","0","1","150500000078","32",,,"6000","1505","2/8/2017 02:26:15",
"823206497","JF_2AES_SC100481_EC","1/8/2017 02:00:00","132.2","1","150500000081","32",,,"6000","1505","2/8/2017 02:26:15",
"823191896","JF_2ATC_SC701109_EC","1/8/2017 02:30:00","0","1","150300000109","32",,,"4000","1503","2/8/2017 01:49:12",
"823191897","JF_2ATC_SC701110_EC","1/8/2017 02:30:00","0","1","150300000110","32",,,"4000","1503","2/8/2017 01:49:12",
"823191898","JF_2ATC_SC701111_EC","1/8/2017 02:30:00","0","1","150300000111","32",,,"4000","1503","2/8/2017 01:49:12",
"823191899","JF_2ATC_SC701112_EC","1/8/2017 02:30:00","0","1","150300000112","32",,,"4000","1503","2/8/2017 01:49:12",
"823206621","JF_2AES_SC100478_EC","1/8/2017 02:30:00","0","1","150500000078","32",,,"6000","1505","2/8/2017 02:26:31",
"823206624","JF_2AES_SC100481_EC","1/8/2017 02:30:00","131.1","1","150500000081","32",,,"6000","1505","2/8/2017 02:26:31",
"823192407","JF_2ATC_SC701109_EC","1/8/2017 03:00:00","0","1","150300000109","32",,,"4000","1503","2/8/2017 01:49:28",
"823192408","JF_2ATC_SC701110_EC","1/8/2017 03:00:00","0","1","150300000110","32",,,"4000","1503","2/8/2017 01:49:28",
"823192409","JF_2ATC_SC701111_EC","1/8/2017 03:00:00","0","1","150300000111","32",,,"4000","1503","2/8/2017 01:49:28",
"823192410","JF_2ATC_SC701112_EC","1/8/2017 03:00:00","0","1","150300000112","32",,,"4000","1503","2/8/2017 01:49:28",
"823206748","JF_2AES_SC100478_EC","1/8/2017 03:00:00","0","1","150500000078","32",,,"6000","1505","2/8/2017 02:26:45",
"823206751","JF_2AES_SC100481_EC","1/8/2017 03:00:00","131.6","1","150500000081","32",,,"6000","1505","2/8/2017 02:26:45",
"823192918","JF_2ATC_SC701109_EC","1/8/2017 03:30:00","0","1","150300000109","32",,,"4000","1503","2/8/2017 01:49:44",
"823192919","JF_2ATC_SC701110_EC","1/8/2017 03:30:00","0","1","150300000110","32",,,"4000","1503","2/8/2017 01:49:44",
"823192920","JF_2ATC_SC701111_EC","1/8/2017 03:30:00","0","1","150300000111","32",,,"4000","1503","2/8/2017 01:49:44",
"823192921","JF_2ATC_SC701112_EC","1/8/2017 03:30:00","0","1","150300000112","32",,,"4000","1503","2/8/2017 01:49:44",
"823206875","JF_2AES_SC100478_EC","1/8/2017 03:30:00","0","1","150500000078","32",,,"6000","1505","2/8/2017 02:26:58",
"823206878","JF_2AES_SC100481_EC","1/8/2017 03:30:00","128","1","150500000081","32",,,"6000","1505","2/8/2017 02:26:58",
"823193429","JF_2ATC_SC701109_EC","1/8/2017 04:00:00","0","1","150300000109","32",,,"4000","1503","2/8/2017 01:50:01",
"823193430","JF_2ATC_SC701110_EC","1/8/2017 04:00:00","0","1","150300000110","32",,,"4000","1503","2/8/2017 01:50:01",
"823193431","JF_2ATC_SC701111_EC","1/8/2017 04:00:00","0","1","150300000111","32",,,"4000","1503","2/8/2017 01:50:01",
"823193432","JF_2ATC_SC701112_EC","1/8/2017 04:00:00","0","1","150300000112","32",,,"4000","1503","2/8/2017 01:50:01",
"823207002","JF_2AES_SC100478_EC","1/8/2017 04:00:00","0","1","150500000078","32",,,"6000","1505","2/8/2017 02:27:11",
"823207005","JF_2AES_SC100481_EC","1/8/2017 04:00:00","136.4","1","150500000081","32",,,"6000","1505","2/8/2017 02:27:11",
"823193940","JF_2ATC_SC701109_EC","1/8/2017 04:30:00","0","1","150300000109","32",,,"4000","1503","2/8/2017 01:50:18",
"823193941","JF_2ATC_SC701110_EC","1/8/2017 04:30:00","0","1","150300000110","32",,,"4000","1503","2/8/2017 01:50:18",
"823193942","JF_2ATC_SC701111_EC","1/8/2017 04:30:00","0","1","150300000111","32",,,"4000","1503","2/8/2017 01:50:18",
"823193943","JF_2ATC_SC701112_EC","1/8/2017 04:30:00","0","1","150300000112","32",,,"4000","1503","2/8/2017 01:50:18",
"823207129","JF_2AES_SC100478_EC","1/8/2017 04:30:00","0","1","150500000078","32",,,"6000","1505","2/8/2017 02:27:27",
"823207132","JF_2AES_SC100481_EC","1/8/2017 04:30:00","140.9","1","150500000081","32",,,"6000","1505","2/8/2017 02:27:27",
"823194451","JF_2ATC_SC701109_EC","1/8/2017 05:00:00","0","1","150300000109","32",,,"4000","1503","2/8/2017 01:50:34",
"823194452","JF_2ATC_SC701110_EC","1/8/2017 05:00:00","0","1","150300000110","32",,,"4000","1503","2/8/2017 01:50:34",
"823194453","JF_2ATC_SC701111_EC","1/8/2017 05:00:00","0","1","150300000111","32",,,"4000","1503","2/8/2017 01:50:34",
"823194454","JF_2ATC_SC701112_EC","1/8/2017 05:00:00","0","1","150300000112","32",,,"4000","1503","2/8/2017 01:50:34",
"823207256","JF_2AES_SC100478_EC","1/8/2017 05:00:00","0","1","150500000078","32",,,"6000","1505","2/8/2017 02:27:41",
"823207259","JF_2AES_SC100481_EC","1/8/2017 05:00:00","140.4","1","150500000081","32",,,"6000","1505","2/8/2017 02:27:41",
"823194962","JF_2ATC_SC701109_EC","1/8/2017 05:30:00","0","1","150300000109","32",,,"4000","1503","2/8/2017 01:50:52",
"823194963","JF_2ATC_SC701110_EC","1/8/2017 05:30:00","0","1","150300000110","32",,,"4000","1503","2/8/2017 01:50:52",
"823194964","JF_2ATC_SC701111_EC","1/8/2017 05:30:00","0","1","150300000111","32",,,"4000","1503","2/8/2017 01:50:52",
"823194965","JF_2ATC_SC701112_EC","1/8/2017 05:30:00","0","1","150300000112","32",,,"4000","1503","2/8/2017 01:50:52",
"823207383","JF_2AES_SC100478_EC","1/8/2017 05:30:00","0","1","150500000078","32",,,"6000","1505","2/8/2017 02:27:54",
"823207386","JF_2AES_SC100481_EC","1/8/2017 05:30:00","140.2","1","150500000081","32",,,"6000","1505","2/8/2017 02:27:54",
"823195473","JF_2ATC_SC701109_EC","1/8/2017 06:00:00","0","1","150300000109","32",,,"4000","1503","2/8/2017 01:51:10",
"823195474","JF_2ATC_SC701110_EC","1/8/2017 06:00:00","0","1","150300000110","32",,,"4000","1503","2/8/2017 01:51:10",
"823195475","JF_2ATC_SC701111_EC","1/8/2017 06:00:00","0","1","150300000111","32",,,"4000","1503","2/8/2017 01:51:10",
"823195476","JF_2ATC_SC701112_EC","1/8/2017 06:00:00","2.5","1","150300000112","32",,,"4000","1503","2/8/2017 01:51:10",
"823207510","JF_2AES_SC100478_EC","1/8/2017 06:00:00","0","1","150500000078","32",,,"6000","1505","2/8/2017 02:28:08",
"823207513","JF_2AES_SC100481_EC","1/8/2017 06:00:00","141","1","150500000081","32",,,"6000","1505","2/8/2017 02:28:08",
"823195984","JF_2ATC_SC701109_EC","1/8/2017 06:30:00","0","1","150300000109","32",,,"4000","1503","2/8/2017 01:51:26",
"823195985","JF_2ATC_SC701110_EC","1/8/2017 06:30:00","0","1","150300000110","32",,,"4000","1503","2/8/2017 01:51:26",
"823195986","JF_2ATC_SC701111_EC","1/8/2017 06:30:00","0","1","150300000111","32",,,"4000","1503","2/8/2017 01:51:26",
"823195987","JF_2ATC_SC701112_EC","1/8/2017 06:30:00","2.5","1","150300000112","32",,,"4000","1503","2/8/2017 01:51:26",
"823207637","JF_2AES_SC100478_EC","1/8/2017 06:30:00","0","1","150500000078","32",,,"6000","1505","2/8/2017 02:28:22",
"823207640","JF_2AES_SC100481_EC","1/8/2017 06:30:00","177","1","150500000081","32",,,"6000","1505","2/8/2017 02:28:22",
"823196499","JF_2ATC_SC701109_EC","1/8/2017 07:00:00","0","1","150300000109","32",,,"4000","1503","2/8/2017 01:51:46",
"823196500","JF_2ATC_SC701110_EC","1/8/2017 07:00:00","0","1","150300000110","32",,,"4000","1503","2/8/2017 01:51:46",
"823196501","JF_2ATC_SC701111_EC","1/8/2017 07:00:00","0","1","150300000111","32",,,"4000","1503","2/8/2017 01:51:46",
"823196502","JF_2ATC_SC701112_EC","1/8/2017 07:00:00","5","1","150300000112","32",,,"4000","1503","2/8/2017 01:51:46",
"823207764","JF_2AES_SC100478_EC","1/8/2017 07:00:00","0","1","150500000078","32",,,"6000","1505","2/8/2017 02:28:38",
"823207767","JF_2AES_SC100481_EC","1/8/2017 07:00:00","163.7","1","150500000081","32",,,"6000","1505","2/8/2017 02:28:38",
"823197010","JF_2ATC_SC701109_EC","1/8/2017 07:30:00","0","1","150300000109","32",,,"4000","1503","2/8/2017 01:52:01",
"823197011","JF_2ATC_SC701110_EC","1/8/2017 07:30:00","0","1","150300000110","32",,,"4000","1503","2/8/2017 01:52:01",
"823197012","JF_2ATC_SC701111_EC","1/8/2017 07:30:00","0","1","150300000111","32",,,"4000","1503","2/8/2017 01:52:01",
"823197013","JF_2ATC_SC701112_EC","1/8/2017 07:30:00","7.5","1","150300000112","32",,,"4000","1503","2/8/2017 01:52:01",
"823207891","JF_2AES_SC100478_EC","1/8/2017 07:30:00","0","1","150500000078","32",,,"6000","1505","2/8/2017 02:28:51",
