"RecNo","Name","Data_Time","Value","Type","Equsid","Energysid","Expertsid","compsid","posisid","buildingsid","Load_Time","areaenergysid"
"614736695","JF_2ATC_SC701109_EC","1/1/2017 00:00:00","0","1","150300000109","32",,,"4000","1503","1/1/2017 00:38:27",
"614737099","JF_2AES_SC100478_EC","1/1/2017 00:00:00","0","1","150500000078","32",,,"6000","1505","1/1/2017 00:40:09",
"614737101","JF_2AES_SC100481_EC","1/1/2017 00:00:00","118.8","1","150500000081","32",,,"6000","1505","1/1/2017 00:40:09",
"614756924","JF_2ATC_SC701109_EC","1/1/2017 00:30:00","0","1","150300000109","32",,,"4000","1503","1/1/2017 01:08:36",
"614757328","JF_2AES_SC100478_EC","1/1/2017 00:30:00","0","1","150500000078","32",,,"6000","1505","1/1/2017 01:10:14",
"614757330","JF_2AES_SC100481_EC","1/1/2017 00:30:00","128.8","1","150500000081","32",,,"6000","1505","1/1/2017 01:10:14",
"614777153","JF_2ATC_SC701109_EC","1/1/2017 01:00:00","0","1","150300000109","32",,,"4000","1503","1/1/2017 01:39:16",
"614777557","JF_2AES_SC100478_EC","1/1/2017 01:00:00","0","1","150500000078","32",,,"6000","1505","1/1/2017 01:41:01",
"614777559","JF_2AES_SC100481_EC","1/1/2017 01:00:00","118.5","1","150500000081","32",,,"6000","1505","1/1/2017 01:41:01",
"614797731","JF_2ATC_SC701109_EC","1/1/2017 01:30:00","0","1","150300000109","32",,,"4000","1503","1/1/2017 02:11:40",
"614798072","JF_2AES_SC100478_EC","1/1/2017 01:30:00","0","1","150500000078","32",,,"6000","1505","1/1/2017 02:11:56",
"614798074","JF_2AES_SC100481_EC","1/1/2017 01:30:00","118.9","1","150500000081","32",,,"6000","1505","1/1/2017 02:11:56",
"614817611","JF_2ATC_SC701109_EC","1/1/2017 02:00:00","0","1","150300000109","32",,,"4000","1503","1/1/2017 02:38:46",
"614818015","JF_2AES_SC100478_EC","1/1/2017 02:00:00","0","1","150500000078","32",,,"6000","1505","1/1/2017 02:40:30",
"614818017","JF_2AES_SC100481_EC","1/1/2017 02:00:00","118.6","1","150500000081","32",,,"6000","1505","1/1/2017 02:40:30",
"614837840","JF_2ATC_SC701109_EC","1/1/2017 02:30:00","0","1","150300000109","32",,,"4000","1503","1/1/2017 03:09:13",
"614838244","JF_2AES_SC100478_EC","1/1/2017 02:30:00","0","1","150500000078","32",,,"6000","1505","1/1/2017 03:10:57",
"614838246","JF_2AES_SC100481_EC","1/1/2017 02:30:00","127.8","1","150500000081","32",,,"6000","1505","1/1/2017 03:10:57",
"614858069","JF_2ATC_SC701109_EC","1/1/2017 03:00:00","0","1","150300000109","32",,,"4000","1503","1/1/2017 03:38:28",
"614858473","JF_2AES_SC100478_EC","1/1/2017 03:00:00","0","1","150500000078","32",,,"6000","1505","1/1/2017 03:40:07",
"614858475","JF_2AES_SC100481_EC","1/1/2017 03:00:00","118.1","1","150500000081","32",,,"6000","1505","1/1/2017 03:40:07",
"614878298","JF_2ATC_SC701109_EC","1/1/2017 03:30:00","0","1","150300000109","32",,,"4000","1503","1/1/2017 04:08:53",
"614878702","JF_2AES_SC100478_EC","1/1/2017 03:30:00","0","1","150500000078","32",,,"6000","1505","1/1/2017 04:10:33",
"614878704","JF_2AES_SC100481_EC","1/1/2017 03:30:00","119.1","1","150500000081","32",,,"6000","1505","1/1/2017 04:10:33",
"614898527","JF_2ATC_SC701109_EC","1/1/2017 04:00:00","0","1","150300000109","32",,,"4000","1503","1/1/2017 04:38:55",
"614898931","JF_2AES_SC100478_EC","1/1/2017 04:00:00","0","1","150500000078","32",,,"6000","1505","1/1/2017 04:40:35",
"614898933","JF_2AES_SC100481_EC","1/1/2017 04:00:00","118.8","1","150500000081","32",,,"6000","1505","1/1/2017 04:40:35",
"614918756","JF_2ATC_SC701109_EC","1/1/2017 04:30:00","0","1","150300000109","32",,,"4000","1503","1/1/2017 05:09:08",
"614919160","JF_2AES_SC100478_EC","1/1/2017 04:30:00","0","1","150500000078","32",,,"6000","1505","1/1/2017 05:10:48",
"614919162","JF_2AES_SC100481_EC","1/1/2017 04:30:00","130.9","1","150500000081","32",,,"6000","1505","1/1/2017 05:10:48",
"614938985","JF_2ATC_SC701109_EC","1/1/2017 05:00:00","0","1","150300000109","32",,,"4000","1503","1/1/2017 05:38:46",
"614939389","JF_2AES_SC100478_EC","1/1/2017 05:00:00","0","1","150500000078","32",,,"6000","1505","1/1/2017 05:40:30",
"614939391","JF_2AES_SC100481_EC","1/1/2017 05:00:00","119.8","1","150500000081","32",,,"6000","1505","1/1/2017 05:40:30",
"614959214","JF_2ATC_SC701109_EC","1/1/2017 05:30:00","0","1","150300000109","32",,,"4000","1503","1/1/2017 06:08:57",
"614959618","JF_2AES_SC100478_EC","1/1/2017 05:30:00","0","1","150500000078","32",,,"6000","1505","1/1/2017 06:10:40",
"614959620","JF_2AES_SC100481_EC","1/1/2017 05:30:00","118.9","1","150500000081","32",,,"6000","1505","1/1/2017 06:10:40",
