"RecNo","Name","Data_Time","Value","Type","Equsid","Energysid","Expertsid","compsid","posisid","buildingsid","Load_Time","areaenergysid"
"675031598","JF_2ATC_SC701110_EC","1/3/2017 10:00:00","40","1","150300000110","32",,,"4000","1503","1/3/2017 16:01:53",
"675031599","JF_2ATC_SC701111_EC","1/3/2017 10:00:00","27","1","150300000111","32",,,"4000","1503","1/3/2017 16:01:53",
"675031600","JF_2ATC_SC701112_EC","1/3/2017 10:00:00","37.5","1","150300000112","32",,,"4000","1503","1/3/2017 16:01:53",
"675034863","JF_2AES_SC100478_EC","1/3/2017 10:00:00","218.6","1","150500000078","32",,,"6000","1505","1/3/2017 16:06:58",
"675034865","JF_2AES_SC100481_EC","1/3/2017 10:00:00","829.7","1","150500000081","32",,,"6000","1505","1/3/2017 16:06:58",
"675032108","JF_2ATC_SC701109_EC","1/3/2017 10:30:00","1030.4","1","150300000109","32",,,"4000","1503","1/3/2017 16:02:13",
"675032109","JF_2ATC_SC701110_EC","1/3/2017 10:30:00","40","1","150300000110","32",,,"4000","1503","1/3/2017 16:02:13",
"675032110","JF_2ATC_SC701111_EC","1/3/2017 10:30:00","33","1","150300000111","32",,,"4000","1503","1/3/2017 16:02:13",
"675032111","JF_2ATC_SC701112_EC","1/3/2017 10:30:00","45","1","150300000112","32",,,"4000","1503","1/3/2017 16:02:13",
"675034990","JF_2AES_SC100478_EC","1/3/2017 10:30:00","269.6","1","150500000078","32",,,"6000","1505","1/3/2017 16:07:17",
"675034992","JF_2AES_SC100481_EC","1/3/2017 10:30:00","900.7","1","150500000081","32",,,"6000","1505","1/3/2017 16:07:17",
"675032619","JF_2ATC_SC701109_EC","1/3/2017 11:00:00","1175.552","1","150300000109","32",,,"4000","1503","1/3/2017 16:02:33",
"675032620","JF_2ATC_SC701110_EC","1/3/2017 11:00:00","48","1","150300000110","32",,,"4000","1503","1/3/2017 16:02:33",
"675032621","JF_2ATC_SC701111_EC","1/3/2017 11:00:00","36","1","150300000111","32",,,"4000","1503","1/3/2017 16:02:33",
"675032622","JF_2ATC_SC701112_EC","1/3/2017 11:00:00","52.5","1","150300000112","32",,,"4000","1503","1/3/2017 16:02:33",
"675035117","JF_2AES_SC100478_EC","1/3/2017 11:00:00","220.5","1","150500000078","32",,,"6000","1505","1/3/2017 16:07:35",
