"RecNo","Name","Data_Time","Value","Type","Equsid","Energysid","Expertsid","compsid","posisid","buildingsid","Load_Time","areaenergysid"
"705994513","JF_2ATC_SC701109_EC","1/4/2017 00:00:00","188.928","1","150300000109","32",,,"4000","1503","1/4/2017 17:05:14",
"705994514","JF_2ATC_SC701110_EC","1/4/2017 00:00:00","0","1","150300000110","32",,,"4000","1503","1/4/2017 17:05:14",
"705994515","JF_2ATC_SC701111_EC","1/4/2017 00:00:00","0","1","150300000111","32",,,"4000","1503","1/4/2017 17:05:14",
"705994516","JF_2ATC_SC701112_EC","1/4/2017 00:00:00","0","1","150300000112","32",,,"4000","1503","1/4/2017 17:05:14",
"706003489","JF_2AES_SC100478_EC","1/4/2017 00:00:00","0","1","150500000078","32",,,"6000","1505","1/4/2017 17:33:29",
"706003491","JF_2AES_SC100481_EC","1/4/2017 00:00:00","97.5","1","150500000081","32",,,"6000","1505","1/4/2017 17:33:29",
"705995024","JF_2ATC_SC701109_EC","1/4/2017 00:30:00","139.52","1","150300000109","32",,,"4000","1503","1/4/2017 17:05:29",
"705995025","JF_2ATC_SC701110_EC","1/4/2017 00:30:00","0","1","150300000110","32",,,"4000","1503","1/4/2017 17:05:29",
"705995026","JF_2ATC_SC701111_EC","1/4/2017 00:30:00","0","1","150300000111","32",,,"4000","1503","1/4/2017 17:05:29",
"705995027","JF_2ATC_SC701112_EC","1/4/2017 00:30:00","0","1","150300000112","32",,,"4000","1503","1/4/2017 17:05:29",
"706003616","JF_2AES_SC100478_EC","1/4/2017 00:30:00","0","1","150500000078","32",,,"6000","1505","1/4/2017 17:33:42",
"706003618","JF_2AES_SC100481_EC","1/4/2017 00:30:00","54.5","1","150500000081","32",,,"6000","1505","1/4/2017 17:33:42",
"705995535","JF_2ATC_SC701109_EC","1/4/2017 01:00:00","92.672","1","150300000109","32",,,"4000","1503","1/4/2017 17:05:45",
"705995536","JF_2ATC_SC701110_EC","1/4/2017 01:00:00","0","1","150300000110","32",,,"4000","1503","1/4/2017 17:05:45",
