"RecNo","Name","Data_Time","Value","Type","Equsid","Energysid","Expertsid","compsid","posisid","buildingsid","Load_Time","areaenergysid"
"584234334","JF_2ATC_SC701109_EC","1/12/2016 00:00:00","0.768","1","150300000109","32",,,"4000","1503","1/12/2016 22:23:34",
"584249826","JF_2AES_SC100478_EC","1/12/2016 00:00:00","0","1","150500000078","32",,,"6000","1505","1/12/2016 22:53:27",
"584249828","JF_2AES_SC100481_EC","1/12/2016 00:00:00","125.5","1","150500000081","32",,,"6000","1505","1/12/2016 22:53:27",
"584234845","JF_2ATC_SC701109_EC","1/12/2016 00:30:00","0","1","150300000109","32",,,"4000","1503","1/12/2016 22:23:47",
"584249953","JF_2AES_SC100478_EC","1/12/2016 00:30:00","0","1","150500000078","32",,,"6000","1505","1/12/2016 22:53:38",
"584249955","JF_2AES_SC100481_EC","1/12/2016 00:30:00","118.9","1","150500000081","32",,,"6000","1505","1/12/2016 22:53:38",
"584235356","JF_2ATC_SC701109_EC","1/12/2016 01:00:00","0","1","150300000109","32",,,"4000","1503","1/12/2016 22:24:01",
"584250080","JF_2AES_SC100478_EC","1/12/2016 01:00:00","0","1","150500000078","32",,,"6000","1505","1/12/2016 22:53:49",
"584250082","JF_2AES_SC100481_EC","1/12/2016 01:00:00","117.9","1","150500000081","32",,,"6000","1505","1/12/2016 22:53:49",
"584235867","JF_2ATC_SC701109_EC","1/12/2016 01:30:00","0","1","150300000109","32",,,"4000","1503","1/12/2016 22:24:14",
"584250207","JF_2AES_SC100478_EC","1/12/2016 01:30:00","0","1","150500000078","32",,,"6000","1505","1/12/2016 22:54:00",
"584250209","JF_2AES_SC100481_EC","1/12/2016 01:30:00","120.1","1","150500000081","32",,,"6000","1505","1/12/2016 22:54:00",
"584236378","JF_2ATC_SC701109_EC","1/12/2016 02:00:00","0","1","150300000109","32",,,"4000","1503","1/12/2016 22:24:27",
"584250334","JF_2AES_SC100478_EC","1/12/2016 02:00:00","0","1","150500000078","32",,,"6000","1505","1/12/2016 22:54:10",
"584250336","JF_2AES_SC100481_EC","1/12/2016 02:00:00","127.4","1","150500000081","32",,,"6000","1505","1/12/2016 22:54:10",
"584236889","JF_2ATC_SC701109_EC","1/12/2016 02:30:00","0","1","150300000109","32",,,"4000","1503","1/12/2016 22:24:40",
"584250461","JF_2AES_SC100478_EC","1/12/2016 02:30:00","0","1","150500000078","32",,,"6000","1505","1/12/2016 22:54:21",
"584250463","JF_2AES_SC100481_EC","1/12/2016 02:30:00","117.5","1","150500000081","32",,,"6000","1505","1/12/2016 22:54:21",
"584237400","JF_2ATC_SC701109_EC","1/12/2016 03:00:00","0","1","150300000109","32",,,"4000","1503","1/12/2016 22:24:55",
"584250588","JF_2AES_SC100478_EC","1/12/2016 03:00:00","0","1","150500000078","32",,,"6000","1505","1/12/2016 22:54:32",
"584250590","JF_2AES_SC100481_EC","1/12/2016 03:00:00","105.6","1","150500000081","32",,,"6000","1505","1/12/2016 22:54:32",
"584237911","JF_2ATC_SC701109_EC","1/12/2016 03:30:00","0","1","150300000109","32",,,"4000","1503","1/12/2016 22:25:08",
"584250715","JF_2AES_SC100478_EC","1/12/2016 03:30:00","0","1","150500000078","32",,,"6000","1505","1/12/2016 22:54:43",
"584250717","JF_2AES_SC100481_EC","1/12/2016 03:30:00","115.2","1","150500000081","32",,,"6000","1505","1/12/2016 22:54:43",
"584238422","JF_2ATC_SC701109_EC","1/12/2016 04:00:00","0","1","150300000109","32",,,"4000","1503","1/12/2016 22:25:20",
"584250842","JF_2AES_SC100478_EC","1/12/2016 04:00:00","0","1","150500000078","32",,,"6000","1505","1/12/2016 22:54:55",
"584250844","JF_2AES_SC100481_EC","1/12/2016 04:00:00","127.2","1","150500000081","32",,,"6000","1505","1/12/2016 22:54:55",
"584238933","JF_2ATC_SC701109_EC","1/12/2016 04:30:00","0","1","150300000109","32",,,"4000","1503","1/12/2016 22:25:35",
"584250969","JF_2AES_SC100478_EC","1/12/2016 04:30:00","0","1","150500000078","32",,,"6000","1505","1/12/2016 22:55:05",
"584250971","JF_2AES_SC100481_EC","1/12/2016 04:30:00","117.6","1","150500000081","32",,,"6000","1505","1/12/2016 22:55:05",
"584239444","JF_2ATC_SC701109_EC","1/12/2016 05:00:00","0","1","150300000109","32",,,"4000","1503","1/12/2016 22:25:47",
"584251096","JF_2AES_SC100478_EC","1/12/2016 05:00:00","0","1","150500000078","32",,,"6000","1505","1/12/2016 22:55:16",
"584251098","JF_2AES_SC100481_EC","1/12/2016 05:00:00","130.6","1","150500000081","32",,,"6000","1505","1/12/2016 22:55:16",
"584239955","JF_2ATC_SC701109_EC","1/12/2016 05:30:00","0","1","150300000109","32",,,"4000","1503","1/12/2016 22:26:00",
"584251223","JF_2AES_SC100478_EC","1/12/2016 05:30:00","0","1","150500000078","32",,,"6000","1505","1/12/2016 22:55:27",
"584251225","JF_2AES_SC100481_EC","1/12/2016 05:30:00","102.5","1","150500000081","32",,,"6000","1505","1/12/2016 22:55:27",
"584240466","JF_2ATC_SC701109_EC","1/12/2016 06:00:00","0","1","150300000109","32",,,"4000","1503","1/12/2016 22:26:16",
"584251350","JF_2AES_SC100478_EC","1/12/2016 06:00:00","0","1","150500000078","32",,,"6000","1505","1/12/2016 22:55:39",
"584251352","JF_2AES_SC100481_EC","1/12/2016 06:00:00","77.3","1","150500000081","32",,,"6000","1505","1/12/2016 22:55:39",
"584240977","JF_2ATC_SC701109_EC","1/12/2016 06:30:00","0","1","150300000109","32",,,"4000","1503","1/12/2016 22:26:29",
"584251477","JF_2AES_SC100478_EC","1/12/2016 06:30:00","0","1","150500000078","32",,,"6000","1505","1/12/2016 22:55:51",
"584251479","JF_2AES_SC100481_EC","1/12/2016 06:30:00","45.2","1","150500000081","32",,,"6000","1505","1/12/2016 22:55:51",
"584241488","JF_2ATC_SC701109_EC","1/12/2016 07:00:00","0","1","150300000109","32",,,"4000","1503","1/12/2016 22:26:42",
"584251604","JF_2AES_SC100478_EC","1/12/2016 07:00:00","0","1","150500000078","32",,,"6000","1505","1/12/2016 22:56:02",
"584251606","JF_2AES_SC100481_EC","1/12/2016 07:00:00","59.5","1","150500000081","32",,,"6000","1505","1/12/2016 22:56:02",
"584241999","JF_2ATC_SC701109_EC","1/12/2016 07:30:00","0","1","150300000109","32",,,"4000","1503","1/12/2016 22:26:58",
"584251731","JF_2AES_SC100478_EC","1/12/2016 07:30:00","0","1","150500000078","32",,,"6000","1505","1/12/2016 22:56:12",
"584251733","JF_2AES_SC100481_EC","1/12/2016 07:30:00","77.8","1","150500000081","32",,,"6000","1505","1/12/2016 22:56:12",
"584242510","JF_2ATC_SC701109_EC","1/12/2016 08:00:00","0","1","150300000109","32",,,"4000","1503","1/12/2016 22:27:10",
"584251858","JF_2AES_SC100478_EC","1/12/2016 08:00:00","0","1","150500000078","32",,,"6000","1505","1/12/2016 22:56:24",
"584251860","JF_2AES_SC100481_EC","1/12/2016 08:00:00","96.6","1","150500000081","32",,,"6000","1505","1/12/2016 22:56:24",
"584243021","JF_2ATC_SC701109_EC","1/12/2016 08:30:00","0","1","150300000109","32",,,"4000","1503","1/12/2016 22:27:23",
"584251985","JF_2AES_SC100478_EC","1/12/2016 08:30:00","0","1","150500000078","32",,,"6000","1505","1/12/2016 22:56:36",
"584251987","JF_2AES_SC100481_EC","1/12/2016 08:30:00","114.8","1","150500000081","32",,,"6000","1505","1/12/2016 22:56:36",
"584243530","JF_2ATC_SC701109_EC","1/12/2016 09:00:00","0","1","150300000109","32",,,"4000","1503","1/12/2016 22:27:37",
"584252112","JF_2AES_SC100478_EC","1/12/2016 09:00:00","0","1","150500000078","32",,,"6000","1505","1/12/2016 22:56:48",
"584252114","JF_2AES_SC100481_EC","1/12/2016 09:00:00","182.8","1","150500000081","32",,,"6000","1505","1/12/2016 22:56:48",
"584244041","JF_2ATC_SC701109_EC","1/12/2016 09:30:00","0","1","150300000109","32",,,"4000","1503","1/12/2016 22:27:51",
"584252239","JF_2AES_SC100478_EC","1/12/2016 09:30:00","0","1","150500000078","32",,,"6000","1505","1/12/2016 22:57:00",
"584252241","JF_2AES_SC100481_EC","1/12/2016 09:30:00","91","1","150500000081","32",,,"6000","1505","1/12/2016 22:57:00",
"584244552","JF_2ATC_SC701109_EC","1/12/2016 10:00:00","0","1","150300000109","32",,,"4000","1503","1/12/2016 22:28:03",
"584252366","JF_2AES_SC100478_EC","1/12/2016 10:00:00","20.5","1","150500000078","32",,,"6000","1505","1/12/2016 22:57:11",
"584252368","JF_2AES_SC100481_EC","1/12/2016 10:00:00","151.9","1","150500000081","32",,,"6000","1505","1/12/2016 22:57:11",
"584245063","JF_2ATC_SC701109_EC","1/12/2016 10:30:00","0","1","150300000109","32",,,"4000","1503","1/12/2016 22:28:18",
"584252493","JF_2AES_SC100478_EC","1/12/2016 10:30:00","140.9","1","150500000078","32",,,"6000","1505","1/12/2016 22:57:24",
"584252495","JF_2AES_SC100481_EC","1/12/2016 10:30:00","262","1","150500000081","32",,,"6000","1505","1/12/2016 22:57:24",
"584245574","JF_2ATC_SC701109_EC","1/12/2016 11:00:00","0","1","150300000109","32",,,"4000","1503","1/12/2016 22:28:33",
"584252620","JF_2AES_SC100478_EC","1/12/2016 11:00:00","247.7","1","150500000078","32",,,"6000","1505","1/12/2016 22:57:38",
"584252622","JF_2AES_SC100481_EC","1/12/2016 11:00:00","291.8","1","150500000081","32",,,"6000","1505","1/12/2016 22:57:38",
"584246085","JF_2ATC_SC701109_EC","1/12/2016 11:30:00","0","1","150300000109","32",,,"4000","1503","1/12/2016 22:28:46",
"584252747","JF_2AES_SC100478_EC","1/12/2016 11:30:00","249.6","1","150500000078","32",,,"6000","1505","1/12/2016 22:57:53",
"584252749","JF_2AES_SC100481_EC","1/12/2016 11:30:00","307.6","1","150500000081","32",,,"6000","1505","1/12/2016 22:57:53",
"584696549","JF_2ATC_SC701109_EC","1/12/2016 12:00:00","0","1","150300000109","32",,,"4000","1503","2/12/2016 05:33:17",
"584696550","JF_2ATC_SC701110_EC","1/12/2016 12:00:00","0","1","150300000110","32",,,"4000","1503","2/12/2016 05:33:17",
"584696551","JF_2ATC_SC701111_EC","1/12/2016 12:00:00","0","1","150300000111","32",,,"4000","1503","2/12/2016 05:33:17",
"584696552","JF_2ATC_SC701112_EC","1/12/2016 12:00:00","0","1","150300000112","32",,,"4000","1503","2/12/2016 05:33:17",
"584708995","JF_2AES_SC100478_EC","1/12/2016 12:00:00","250","1","150500000078","32",,,"6000","1505","2/12/2016 05:48:03",
"584708997","JF_2AES_SC100481_EC","1/12/2016 12:00:00","286.7","1","150500000081","32",,,"6000","1505","2/12/2016 05:48:03",
"584697060","JF_2ATC_SC701109_EC","1/12/2016 12:30:00","0","1","150300000109","32",,,"4000","1503","2/12/2016 05:33:31",
"584697061","JF_2ATC_SC701110_EC","1/12/2016 12:30:00","0","1","150300000110","32",,,"4000","1503","2/12/2016 05:33:31",
"584697062","JF_2ATC_SC701111_EC","1/12/2016 12:30:00","0","1","150300000111","32",,,"4000","1503","2/12/2016 05:33:31",
"584697063","JF_2ATC_SC701112_EC","1/12/2016 12:30:00","0","1","150300000112","32",,,"4000","1503","2/12/2016 05:33:31",
"584709122","JF_2AES_SC100478_EC","1/12/2016 12:30:00","182.8","1","150500000078","32",,,"6000","1505","2/12/2016 05:48:14",
"584709124","JF_2AES_SC100481_EC","1/12/2016 12:30:00","229.3","1","150500000081","32",,,"6000","1505","2/12/2016 05:48:14",
"584697571","JF_2ATC_SC701109_EC","1/12/2016 13:00:00","0","1","150300000109","32",,,"4000","1503","2/12/2016 05:33:45",
"584697572","JF_2ATC_SC701110_EC","1/12/2016 13:00:00","0","1","150300000110","32",,,"4000","1503","2/12/2016 05:33:45",
"584697573","JF_2ATC_SC701111_EC","1/12/2016 13:00:00","0","1","150300000111","32",,,"4000","1503","2/12/2016 05:33:45",
"584697574","JF_2ATC_SC701112_EC","1/12/2016 13:00:00","0","1","150300000112","32",,,"4000","1503","2/12/2016 05:33:45",
"584709249","JF_2AES_SC100478_EC","1/12/2016 13:00:00","2.6","1","150500000078","32",,,"6000","1505","2/12/2016 05:48:26",
"584709251","JF_2AES_SC100481_EC","1/12/2016 13:00:00","167.5","1","150500000081","32",,,"6000","1505","2/12/2016 05:48:26",
"584698082","JF_2ATC_SC701109_EC","1/12/2016 13:30:00","0","1","150300000109","32",,,"4000","1503","2/12/2016 05:34:00",
