"RecNo","Name","Data_Time","Value","Type","Equsid","Energysid","Expertsid","compsid","posisid","buildingsid","Load_Time","areaenergysid"
"375087395","JF_2ATC_SC701109_EC","1/3/2016 00:00:00","145.664","1","150300000109","32",,,"4000","1503","6/5/2016 10:42:47",
"375087396","JF_2ATC_SC701110_EC","1/3/2016 00:00:00","0","1","150300000110","32",,,"4000","1503","6/5/2016 10:42:47",
"375087397","JF_2ATC_SC701111_EC","1/3/2016 00:00:00","0","1","150300000111","32",,,"4000","1503","6/5/2016 10:42:47",
"375087398","JF_2ATC_SC701112_EC","1/3/2016 00:00:00","0","1","150300000112","32",,,"4000","1503","6/5/2016 10:42:47",
"377430916","JF_2AES_SC100478_EC","1/3/2016 00:00:00","0","1","150500000078","32",,,"6000","1505","7/5/2016 23:41:27",
"377430918","JF_2AES_SC100481_EC","1/3/2016 00:00:00","59.1","1","150500000081","32",,,"6000","1505","7/5/2016 23:41:27",
"375087906","JF_2ATC_SC701109_EC","1/3/2016 00:30:00","106.368","1","150300000109","32",,,"4000","1503","6/5/2016 10:43:10",
"375087907","JF_2ATC_SC701110_EC","1/3/2016 00:30:00","0","1","150300000110","32",,,"4000","1503","6/5/2016 10:43:10",
"375087908","JF_2ATC_SC701111_EC","1/3/2016 00:30:00","0","1","150300000111","32",,,"4000","1503","6/5/2016 10:43:10",
"375087909","JF_2ATC_SC701112_EC","1/3/2016 00:30:00","0","1","150300000112","32",,,"4000","1503","6/5/2016 10:43:10",
"377431043","JF_2AES_SC100478_EC","1/3/2016 00:30:00","0","1","150500000078","32",,,"6000","1505","7/5/2016 23:41:32",
"377431045","JF_2AES_SC100481_EC","1/3/2016 00:30:00","10.8","1","150500000081","32",,,"6000","1505","7/5/2016 23:41:32",
"375088417","JF_2ATC_SC701109_EC","1/3/2016 01:00:00","100.736","1","150300000109","32",,,"4000","1503","6/5/2016 10:43:32",
"375088418","JF_2ATC_SC701110_EC","1/3/2016 01:00:00","0","1","150300000110","32",,,"4000","1503","6/5/2016 10:43:32",
"375088419","JF_2ATC_SC701111_EC","1/3/2016 01:00:00","0","1","150300000111","32",,,"4000","1503","6/5/2016 10:43:32",
"375088420","JF_2ATC_SC701112_EC","1/3/2016 01:00:00","0","1","150300000112","32",,,"4000","1503","6/5/2016 10:43:32",
"377431170","JF_2AES_SC100478_EC","1/3/2016 01:00:00","0","1","150500000078","32",,,"6000","1505","7/5/2016 23:41:37",
"377431172","JF_2AES_SC100481_EC","1/3/2016 01:00:00","17.5","1","150500000081","32",,,"6000","1505","7/5/2016 23:41:37",
"375088928","JF_2ATC_SC701109_EC","1/3/2016 01:30:00","28.032","1","150300000109","32",,,"4000","1503","6/5/2016 10:43:53",
"375088929","JF_2ATC_SC701110_EC","1/3/2016 01:30:00","0","1","150300000110","32",,,"4000","1503","6/5/2016 10:43:53",
"375088930","JF_2ATC_SC701111_EC","1/3/2016 01:30:00","0","1","150300000111","32",,,"4000","1503","6/5/2016 10:43:53",
"375088931","JF_2ATC_SC701112_EC","1/3/2016 01:30:00","0","1","150300000112","32",,,"4000","1503","6/5/2016 10:43:53",
"377431297","JF_2AES_SC100478_EC","1/3/2016 01:30:00","0","1","150500000078","32",,,"6000","1505","7/5/2016 23:41:42",
"377431299","JF_2AES_SC100481_EC","1/3/2016 01:30:00","43.9","1","150500000081","32",,,"6000","1505","7/5/2016 23:41:42",
"375089439","JF_2ATC_SC701109_EC","1/3/2016 02:00:00","0.768","1","150300000109","32",,,"4000","1503","6/5/2016 10:44:14",
"375089440","JF_2ATC_SC701110_EC","1/3/2016 02:00:00","0","1","150300000110","32",,,"4000","1503","6/5/2016 10:44:14",
"375089441","JF_2ATC_SC701111_EC","1/3/2016 02:00:00","0","1","150300000111","32",,,"4000","1503","6/5/2016 10:44:14",
"375089442","JF_2ATC_SC701112_EC","1/3/2016 02:00:00","0","1","150300000112","32",,,"4000","1503","6/5/2016 10:44:14",
"377431424","JF_2AES_SC100478_EC","1/3/2016 02:00:00","0","1","150500000078","32",,,"6000","1505","7/5/2016 23:41:47",
