"RecNo","Name","Data_Time","Value","Type","Equsid","Energysid","Expertsid","compsid","posisid","buildingsid","Load_Time","areaenergysid"
"373615712","JF_2ATC_SC701109_EC","1/1/2016 00:00:00","11.264","1","150300000109","32",,,"4000","1503","5/5/2016 17:12:11",
"373615713","JF_2ATC_SC701110_EC","1/1/2016 00:00:00","0","1","150300000110","32",,,"4000","1503","5/5/2016 17:12:11",
"373615714","JF_2ATC_SC701111_EC","1/1/2016 00:00:00","0","1","150300000111","32",,,"4000","1503","5/5/2016 17:12:11",
"373615715","JF_2ATC_SC701112_EC","1/1/2016 00:00:00","0","1","150300000112","32",,,"4000","1503","5/5/2016 17:12:11",
"377065156","JF_2AES_SC100478_EC","1/1/2016 00:00:00","0","1","150500000078","32",,,"6000","1505","7/5/2016 19:44:01",
"377065158","JF_2AES_SC100481_EC","1/1/2016 00:00:00","75.9","1","150500000081","32",,,"6000","1505","7/5/2016 19:44:01",
"373616223","JF_2ATC_SC701109_EC","1/1/2016 00:30:00","0.768","1","150300000109","32",,,"4000","1503","5/5/2016 17:12:34",
"373616224","JF_2ATC_SC701110_EC","1/1/2016 00:30:00","0","1","150300000110","32",,,"4000","1503","5/5/2016 17:12:34",
"373616225","JF_2ATC_SC701111_EC","1/1/2016 00:30:00","0","1","150300000111","32",,,"4000","1503","5/5/2016 17:12:34",
"373616226","JF_2ATC_SC701112_EC","1/1/2016 00:30:00","0","1","150300000112","32",,,"4000","1503","5/5/2016 17:12:34",
"377065283","JF_2AES_SC100478_EC","1/1/2016 00:30:00","0","1","150500000078","32",,,"6000","1505","7/5/2016 19:44:06",
"377065285","JF_2AES_SC100481_EC","1/1/2016 00:30:00","96.9","1","150500000081","32",,,"6000","1505","7/5/2016 19:44:06",
"373616734","JF_2ATC_SC701109_EC","1/1/2016 01:00:00","0","1","150300000109","32",,,"4000","1503","5/5/2016 17:12:58",
"373616735","JF_2ATC_SC701110_EC","1/1/2016 01:00:00","0","1","150300000110","32",,,"4000","1503","5/5/2016 17:12:58",
"373616736","JF_2ATC_SC701111_EC","1/1/2016 01:00:00","0","1","150300000111","32",,,"4000","1503","5/5/2016 17:12:58",
"373616737","JF_2ATC_SC701112_EC","1/1/2016 01:00:00","0","1","150300000112","32",,,"4000","1503","5/5/2016 17:12:58",
"377065410","JF_2AES_SC100478_EC","1/1/2016 01:00:00","0","1","150500000078","32",,,"6000","1505","7/5/2016 19:44:12",
"377065412","JF_2AES_SC100481_EC","1/1/2016 01:00:00","76.5","1","150500000081","32",,,"6000","1505","7/5/2016 19:44:12",
"373617245","JF_2ATC_SC701109_EC","1/1/2016 01:30:00","0","1","150300000109","32",,,"4000","1503","5/5/2016 17:13:22",
"373617246","JF_2ATC_SC701110_EC","1/1/2016 01:30:00","0","1","150300000110","32",,,"4000","1503","5/5/2016 17:13:22",
"373617247","JF_2ATC_SC701111_EC","1/1/2016 01:30:00","0","1","150300000111","32",,,"4000","1503","5/5/2016 17:13:22",
"373617248","JF_2ATC_SC701112_EC","1/1/2016 01:30:00","0","1","150300000112","32",,,"4000","1503","5/5/2016 17:13:22",
"377065537","JF_2AES_SC100478_EC","1/1/2016 01:30:00","0","1","150500000078","32",,,"6000","1505","7/5/2016 19:44:17",
"377065539","JF_2AES_SC100481_EC","1/1/2016 01:30:00","75.3","1","150500000081","32",,,"6000","1505","7/5/2016 19:44:17",
"373617756","JF_2ATC_SC701109_EC","1/1/2016 02:00:00","7.936","1","150300000109","32",,,"4000","1503","5/5/2016 17:13:46",
"373617757","JF_2ATC_SC701110_EC","1/1/2016 02:00:00","0","1","150300000110","32",,,"4000","1503","5/5/2016 17:13:46",
"373617758","JF_2ATC_SC701111_EC","1/1/2016 02:00:00","0","1","150300000111","32",,,"4000","1503","5/5/2016 17:13:46",
"373617759","JF_2ATC_SC701112_EC","1/1/2016 02:00:00","0","1","150300000112","32",,,"4000","1503","5/5/2016 17:13:46",
"377065664","JF_2AES_SC100478_EC","1/1/2016 02:00:00","0","1","150500000078","32",,,"6000","1505","7/5/2016 19:44:22",
"377065666","JF_2AES_SC100481_EC","1/1/2016 02:00:00","58.3","1","150500000081","32",,,"6000","1505","7/5/2016 19:44:22",
"373618267","JF_2ATC_SC701109_EC","1/1/2016 02:30:00","62.464","1","150300000109","32",,,"4000","1503","5/5/2016 17:14:09",
"373618268","JF_2ATC_SC701110_EC","1/1/2016 02:30:00","0","1","150300000110","32",,,"4000","1503","5/5/2016 17:14:09",
"373618269","JF_2ATC_SC701111_EC","1/1/2016 02:30:00","0","1","150300000111","32",,,"4000","1503","5/5/2016 17:14:09",
"373618270","JF_2ATC_SC701112_EC","1/1/2016 02:30:00","0","1","150300000112","32",,,"4000","1503","5/5/2016 17:14:09",
"377065791","JF_2AES_SC100478_EC","1/1/2016 02:30:00","0","1","150500000078","32",,,"6000","1505","7/5/2016 19:44:27",
"377065793","JF_2AES_SC100481_EC","1/1/2016 02:30:00","0","1","150500000081","32",,,"6000","1505","7/5/2016 19:44:27",
"373618778","JF_2ATC_SC701109_EC","1/1/2016 03:00:00","84.736","1","150300000109","32",,,"4000","1503","5/5/2016 17:14:32",
"373618779","JF_2ATC_SC701110_EC","1/1/2016 03:00:00","0","1","150300000110","32",,,"4000","1503","5/5/2016 17:14:32",
"373618780","JF_2ATC_SC701111_EC","1/1/2016 03:00:00","0","1","150300000111","32",,,"4000","1503","5/5/2016 17:14:32",
"373618781","JF_2ATC_SC701112_EC","1/1/2016 03:00:00","0","1","150300000112","32",,,"4000","1503","5/5/2016 17:14:32",
"377065918","JF_2AES_SC100478_EC","1/1/2016 03:00:00","0","1","150500000078","32",,,"6000","1505","7/5/2016 19:44:32",
"377065920","JF_2AES_SC100481_EC","1/1/2016 03:00:00","3.7","1","150500000081","32",,,"6000","1505","7/5/2016 19:44:32",
"373619289","JF_2ATC_SC701109_EC","1/1/2016 03:30:00","93.696","1","150300000109","32",,,"4000","1503","5/5/2016 17:14:56",
"373619290","JF_2ATC_SC701110_EC","1/1/2016 03:30:00","0","1","150300000110","32",,,"4000","1503","5/5/2016 17:14:56",
"373619291","JF_2ATC_SC701111_EC","1/1/2016 03:30:00","0","1","150300000111","32",,,"4000","1503","5/5/2016 17:14:56",
"373619292","JF_2ATC_SC701112_EC","1/1/2016 03:30:00","0","1","150300000112","32",,,"4000","1503","5/5/2016 17:14:56",
"377066045","JF_2AES_SC100478_EC","1/1/2016 03:30:00","0","1","150500000078","32",,,"6000","1505","7/5/2016 19:44:36",
"377066047","JF_2AES_SC100481_EC","1/1/2016 03:30:00","5.3","1","150500000081","32",,,"6000","1505","7/5/2016 19:44:36",
"373619800","JF_2ATC_SC701109_EC","1/1/2016 04:00:00","63.232","1","150300000109","32",,,"4000","1503","5/5/2016 17:15:20",
"373619801","JF_2ATC_SC701110_EC","1/1/2016 04:00:00","0","1","150300000110","32",,,"4000","1503","5/5/2016 17:15:20",
"373619802","JF_2ATC_SC701111_EC","1/1/2016 04:00:00","0","1","150300000111","32",,,"4000","1503","5/5/2016 17:15:20",
"373619803","JF_2ATC_SC701112_EC","1/1/2016 04:00:00","0","1","150300000112","32",,,"4000","1503","5/5/2016 17:15:20",
"377066172","JF_2AES_SC100478_EC","1/1/2016 04:00:00","0","1","150500000078","32",,,"6000","1505","7/5/2016 19:44:41",
"377066174","JF_2AES_SC100481_EC","1/1/2016 04:00:00","0","1","150500000081","32",,,"6000","1505","7/5/2016 19:44:41",
"373620311","JF_2ATC_SC701109_EC","1/1/2016 04:30:00","100.736","1","150300000109","32",,,"4000","1503","5/5/2016 17:15:44",
"373620312","JF_2ATC_SC701110_EC","1/1/2016 04:30:00","0","1","150300000110","32",,,"4000","1503","5/5/2016 17:15:44",
"373620313","JF_2ATC_SC701111_EC","1/1/2016 04:30:00","0","1","150300000111","32",,,"4000","1503","5/5/2016 17:15:44",
"373620314","JF_2ATC_SC701112_EC","1/1/2016 04:30:00","0","1","150300000112","32",,,"4000","1503","5/5/2016 17:15:44",
"377066299","JF_2AES_SC100478_EC","1/1/2016 04:30:00","0","1","150500000078","32",,,"6000","1505","7/5/2016 19:44:46",
"377066301","JF_2AES_SC100481_EC","1/1/2016 04:30:00","4.4","1","150500000081","32",,,"6000","1505","7/5/2016 19:44:46",
"373620822","JF_2ATC_SC701109_EC","1/1/2016 05:00:00","91.264","1","150300000109","32",,,"4000","1503","5/5/2016 17:16:07",
"373620823","JF_2ATC_SC701110_EC","1/1/2016 05:00:00","0","1","150300000110","32",,,"4000","1503","5/5/2016 17:16:07",
"373620824","JF_2ATC_SC701111_EC","1/1/2016 05:00:00","0","1","150300000111","32",,,"4000","1503","5/5/2016 17:16:07",
"373620825","JF_2ATC_SC701112_EC","1/1/2016 05:00:00","0","1","150300000112","32",,,"4000","1503","5/5/2016 17:16:07",
"377066426","JF_2AES_SC100478_EC","1/1/2016 05:00:00","0","1","150500000078","32",,,"6000","1505","7/5/2016 19:44:51",
"377066428","JF_2AES_SC100481_EC","1/1/2016 05:00:00","15.2","1","150500000081","32",,,"6000","1505","7/5/2016 19:44:51",
"373621333","JF_2ATC_SC701109_EC","1/1/2016 05:30:00","74.368","1","150300000109","32",,,"4000","1503","5/5/2016 17:16:30",
"373621334","JF_2ATC_SC701110_EC","1/1/2016 05:30:00","0","1","150300000110","32",,,"4000","1503","5/5/2016 17:16:30",
"373621335","JF_2ATC_SC701111_EC","1/1/2016 05:30:00","0","1","150300000111","32",,,"4000","1503","5/5/2016 17:16:30",
"373621336","JF_2ATC_SC701112_EC","1/1/2016 05:30:00","0","1","150300000112","32",,,"4000","1503","5/5/2016 17:16:30",
"377066553","JF_2AES_SC100478_EC","1/1/2016 05:30:00","0","1","150500000078","32",,,"6000","1505","7/5/2016 19:44:56",
"377066555","JF_2AES_SC100481_EC","1/1/2016 05:30:00","0.3","1","150500000081","32",,,"6000","1505","7/5/2016 19:44:56",
"373621844","JF_2ATC_SC701109_EC","1/1/2016 06:00:00","30.336","1","150300000109","32",,,"4000","1503","5/5/2016 17:16:55",
"373621845","JF_2ATC_SC701110_EC","1/1/2016 06:00:00","0","1","150300000110","32",,,"4000","1503","5/5/2016 17:16:55",
"373621846","JF_2ATC_SC701111_EC","1/1/2016 06:00:00","0","1","150300000111","32",,,"4000","1503","5/5/2016 17:16:55",
"373621847","JF_2ATC_SC701112_EC","1/1/2016 06:00:00","0","1","150300000112","32",,,"4000","1503","5/5/2016 17:16:55",
"377066680","JF_2AES_SC100478_EC","1/1/2016 06:00:00","0","1","150500000078","32",,,"6000","1505","7/5/2016 19:45:01",
"377066682","JF_2AES_SC100481_EC","1/1/2016 06:00:00","3.6","1","150500000081","32",,,"6000","1505","7/5/2016 19:45:01",
"373622355","JF_2ATC_SC701109_EC","1/1/2016 06:30:00","16.896","1","150300000109","32",,,"4000","1503","5/5/2016 17:17:18",
"373622356","JF_2ATC_SC701110_EC","1/1/2016 06:30:00","0","1","150300000110","32",,,"4000","1503","5/5/2016 17:17:18",
"373622357","JF_2ATC_SC701111_EC","1/1/2016 06:30:00","0","1","150300000111","32",,,"4000","1503","5/5/2016 17:17:18",
"373622358","JF_2ATC_SC701112_EC","1/1/2016 06:30:00","0","1","150300000112","32",,,"4000","1503","5/5/2016 17:17:18",
"377066807","JF_2AES_SC100478_EC","1/1/2016 06:30:00","0","1","150500000078","32",,,"6000","1505","7/5/2016 19:45:06",
"377066809","JF_2AES_SC100481_EC","1/1/2016 06:30:00","31.7","1","150500000081","32",,,"6000","1505","7/5/2016 19:45:06",
"373622866","JF_2ATC_SC701109_EC","1/1/2016 07:00:00","24.704","1","150300000109","32",,,"4000","1503","5/5/2016 17:17:42",
"373622867","JF_2ATC_SC701110_EC","1/1/2016 07:00:00","0","1","150300000110","32",,,"4000","1503","5/5/2016 17:17:42",
"373622868","JF_2ATC_SC701111_EC","1/1/2016 07:00:00","0","1","150300000111","32",,,"4000","1503","5/5/2016 17:17:42",
"373622869","JF_2ATC_SC701112_EC","1/1/2016 07:00:00","0","1","150300000112","32",,,"4000","1503","5/5/2016 17:17:42",
"377066934","JF_2AES_SC100478_EC","1/1/2016 07:00:00","0","1","150500000078","32",,,"6000","1505","7/5/2016 19:45:11",
"377066936","JF_2AES_SC100481_EC","1/1/2016 07:00:00","32.7","1","150500000081","32",,,"6000","1505","7/5/2016 19:45:11",
"373623377","JF_2ATC_SC701109_EC","1/1/2016 07:30:00","3.2","1","150300000109","32",,,"4000","1503","5/5/2016 17:18:05",
"373623378","JF_2ATC_SC701110_EC","1/1/2016 07:30:00","0","1","150300000110","32",,,"4000","1503","5/5/2016 17:18:05",
"373623379","JF_2ATC_SC701111_EC","1/1/2016 07:30:00","0","1","150300000111","32",,,"4000","1503","5/5/2016 17:18:05",
"373623380","JF_2ATC_SC701112_EC","1/1/2016 07:30:00","0","1","150300000112","32",,,"4000","1503","5/5/2016 17:18:05",
"377067061","JF_2AES_SC100478_EC","1/1/2016 07:30:00","0","1","150500000078","32",,,"6000","1505","7/5/2016 19:45:16",
