"RecNo","Name","Data_Time","Value","Type","Equsid","Energysid","Expertsid","compsid","posisid","buildingsid","Load_Time","areaenergysid"
"797905090","JF_2ATC_SC701109_EC","1/7/2017 00:00:00","30.72","1","150300000109","32",,,"4000","1503","4/7/2017 07:56:35",
"797905091","JF_2ATC_SC701110_EC","1/7/2017 00:00:00","0","1","150300000110","32",,,"4000","1503","4/7/2017 07:56:35",
"797905092","JF_2ATC_SC701111_EC","1/7/2017 00:00:00","0","1","150300000111","32",,,"4000","1503","4/7/2017 07:56:35",
"797905093","JF_2ATC_SC701112_EC","1/7/2017 00:00:00","0","1","150300000112","32",,,"4000","1503","4/7/2017 07:56:35",
"797957124","JF_2AES_SC100478_EC","1/7/2017 00:00:00","0","1","150500000078","32",,,"6000","1505","4/7/2017 10:07:14",
"797957126","JF_2AES_SC100481_EC","1/7/2017 00:00:00","0","1","150500000081","32",,,"6000","1505","4/7/2017 10:07:14",
"797905601","JF_2ATC_SC701109_EC","1/7/2017 00:30:00","18.944","1","150300000109","32",,,"4000","1503","4/7/2017 07:57:00",
"797905602","JF_2ATC_SC701110_EC","1/7/2017 00:30:00","0","1","150300000110","32",,,"4000","1503","4/7/2017 07:57:00",
"797905603","JF_2ATC_SC701111_EC","1/7/2017 00:30:00","0","1","150300000111","32",,,"4000","1503","4/7/2017 07:57:00",
"797905604","JF_2ATC_SC701112_EC","1/7/2017 00:30:00","0","1","150300000112","32",,,"4000","1503","4/7/2017 07:57:00",
"797957251","JF_2AES_SC100478_EC","1/7/2017 00:30:00","0","1","150500000078","32",,,"6000","1505","4/7/2017 10:07:36",
"797957253","JF_2AES_SC100481_EC","1/7/2017 00:30:00","0","1","150500000081","32",,,"6000","1505","4/7/2017 10:07:36",
"797906112","JF_2ATC_SC701109_EC","1/7/2017 01:00:00","4.352","1","150300000109","32",,,"4000","1503","4/7/2017 07:57:25",
"797906113","JF_2ATC_SC701110_EC","1/7/2017 01:00:00","0","1","150300000110","32",,,"4000","1503","4/7/2017 07:57:25",
"797906114","JF_2ATC_SC701111_EC","1/7/2017 01:00:00","0","1","150300000111","32",,,"4000","1503","4/7/2017 07:57:25",
"797906115","JF_2ATC_SC701112_EC","1/7/2017 01:00:00","0","1","150300000112","32",,,"4000","1503","4/7/2017 07:57:25",
"797957378","JF_2AES_SC100478_EC","1/7/2017 01:00:00","0","1","150500000078","32",,,"6000","1505","4/7/2017 10:07:58",
"797957380","JF_2AES_SC100481_EC","1/7/2017 01:00:00","0","1","150500000081","32",,,"6000","1505","4/7/2017 10:07:58",
"797906623","JF_2ATC_SC701109_EC","1/7/2017 01:30:00","22.528","1","150300000109","32",,,"4000","1503","4/7/2017 07:57:52",
"797906624","JF_2ATC_SC701110_EC","1/7/2017 01:30:00","0","1","150300000110","32",,,"4000","1503","4/7/2017 07:57:52",
